Guid,Title,Time,Duration,Postcode,Latitude,Longitude,Venue,Address,What3Words,Day,Hearing,Wheelchair,Chit,Open,OpenFormat,Format,Note,Region,Area,Country,Type
4650b748-99ba-5435-8de4-25442cd1b8a7,Sutton Bridge Daily Reflections,12:30,1hr,PE12 9SA,52.768812,0.189962,The Curlew Centre,"Memorial Park,Bridge Rd,Sutton Bridge",redeemed.biked.impulsive,Thursday,True,True,False,True,All mtgs 'open'.,,No meeting held on 21st Dec & 28th Dec 2023.,Lincolnshire,Midlands,England,Alcoholics Anonymous
dff734e1-610a-592c-af56-ea6657835692,Bourne Again Step & Tradition,18:00,1hr,SW1W 8JJ,51.491895,-0.15439,St Mary's Church,30 Bourne St (Blue Door),hints.stress.stars,Friday,False,True,False,False,,,,London Chelsea,London (North),England,Alcoholics Anonymous
1443d7ae-ebc0-5970-849a-941a2e408966,Chelsea Step,18:00,1hr,SW10 0DR,51.481643,-0.179662,Chelsea Theatre,7 World's End Place,beans.banana.bounty,Friday,False,False,False,False,,,,London Chelsea,London (North),England,Alcoholics Anonymous
a76fdb39-ea1f-5a5f-8305-d1a2ed485ad3,Archway To Recovery,18:00,1hr 15mins,N19 5JN,51.5648883,-0.1323808,Harry Rice Hall,"72-74 Hargrave Park,Archway",gaps.agents.planet,Friday,False,True,True,True,All mtgs 'open'.,,,London North East,London (North),England,Alcoholics Anonymous
d7975ebd-85e6-5097-bf81-d05696c415cd,Holloway Road To Recovery,20:00,1hr 30mins,N19 5JN,51.5648883,-0.1323808,Harry Rice Hall,"72-74 Hargrave Park,Archway",gaps.agents.planet,Wednesday,False,False,True,True,All mtgs 'open'.,,,London North East,London (North),England,Alcoholics Anonymous
9dddc4e5-8829-55f8-8276-579fe15b3d74,Meopham Big Book Study,20:00,1hr,DA13 0AT,51.364009,0.357941,Meopham Village Hall,Wrotham Rd,wallet.lands.broken,Thursday,False,True,False,True,All mtgs 'open'.,,,London North Kent,London (South),England,Alcoholics Anonymous
fad611fa-a0b5-57b5-a28e-0cd34757773e,Kennington Chips & Step Study,18:00,1hr,SE11 4JQ,51.488611,-0.105231,St Mary Newington Church,57A Kennington Park Rd,veal.intelligible.wacky,Saturday,False,True,False,True,All mtgs 'open'.,,,London South,London (South),England,Alcoholics Anonymous
0f8a0728-6edb-5bbf-b929-d07743640527,Deptford,11:00,1hr 30mins,SE8 3EZ,51.481707,-0.025268,Armada Court Community Hall,21 Mcmillan St,traded.chair.factor,Sunday,False,True,False,True,All mtgs 'open'.,,,London South East (East),London (South),England,Alcoholics Anonymous
20e8ddba-d2d9-5400-969c-ce2f8604d857,Maudsley Hospital Living Sober,18:00,1hr,SE5 8AB,51.47065,-0.090079,Maudsley Hospital,"Denmark Hillmain Entrance,Right At Reception And Enter Meeting Rm Suite",lots.desire.baking,Monday,False,True,False,True,All mtgs 'open'.,,,London South East (West),London (South),England,Alcoholics Anonymous
076d1dbc-9713-59bf-a98f-d12b37d24200,Walworth Balfour Street,19:00,1hr 15mins,SE17 1PL,51.493225,-0.091398,67 Balfour St,"Off New Kent Rd,Elephant & Castle",richer.areas.pools,Sunday,False,True,False,True,All mtgs 'open'.,,,London South East (West),London (South),England,Alcoholics Anonymous
878c9b2d-8803-505e-90b6-66c56ba11e5c,Barnes Big Book Study,18:00,1hr,SW13 9LD,51.473623,-0.248249,Rose House,Barnes High St,deeper.quick.smiled,Saturday,False,True,False,True,All mtgs 'open'.,,,London South West,London (South),England,Alcoholics Anonymous
c0eed599-6045-538c-b757-f604bda105ae,Surbiton As Bill Sees It,20:00,1hr 30mins,KT6 6JQ,51.384908,-0.298653,St Matthew's Church,St Matthew's Ave,caked.among.become,Wednesday,False,False,False,False,,,,London South West,London (South),England,Alcoholics Anonymous
52392954-a443-5724-a819-09a2e86d967f,Wimbledon As Bill Sees It,19:30,1hr 30mins,SW19 1SB,51.41968,-0.194508,Holy Trinity Church,234 The Broadway,pulse.glad.zoom,Thursday,False,True,False,True,All mtgs 'open'.,,,London South West,London (South),England,Alcoholics Anonymous
d72c18cf-7836-5419-998f-8f04b6c5da08,Bloomsbury The Weekend Starts Here,15:00,1hr,WC2H 8LG,51.515362,-0.12854,St Giles In The Field Parish Church (Boardroom At The Rear),60 St Giles High St,mute.proud.neon,Friday,False,False,False,True,All mtgs 'open'.,,,London West End,London (North),England,Alcoholics Anonymous
6c7ab97d-388e-55c7-b86d-cb4172d76d84,LGBTQ+ Newcomers Bunhill Row,19:00,1hr,EC1Y 8LE,51.522278,-0.090633,Church Of St Joseph,"15 Lamb's Passage,Off Bunhill Row",slope.risks.plots,Thursday,False,False,False,True,All mtgs 'open'.,,,London West End,London (North),England,Alcoholics Anonymous
be50381d-cffb-5a33-b987-1fe91cb1b100,Soho Brunch,10:30,1hr,WC2H 8LG,51.515362,-0.12854,St Giles In The Field Parish Church (Boardroom At The Rear),60 St Giles High St,mute.proud.neon,Thursday,False,False,False,False,,,,London West End,London (North),England,Alcoholics Anonymous
95d37c98-099f-5175-bfd9-eb3c4c5011ce,Soho Newcomers,17:00,1hr,W1D 6AF,51.512437,-0.131899,Upstairs Room,"St Annes Church,55 Dean St",badge.back.cross,Wednesday,False,False,False,True,All mtgs 'open'.,,,London West End,London (North),England,Alcoholics Anonymous
43f3e960-7a7e-57ba-b7a6-78466617addf,Soho St Giles Step & Tradition,13:00,1hr,WC2H 8LG,51.515362,-0.12854,St Giles In The Field Parish Church (Boardroom At The Rear),60 St Giles High St,mute.proud.neon,Tuesday,False,True,False,True,All mtgs 'open'.,,,London West End,London (North),England,Alcoholics Anonymous
764b0a90-13d7-58a2-9e35-f9a64c174372,Step 11 LGBTQ+ Meditation,19:00,1hr,WC2H 8LG,51.515362,-0.12854,St Giles In The Field Parish Church (Boardroom At The Rear),60 St Giles High St,mute.proud.neon,Wednesday,False,False,False,True,All mtgs 'open'.,,,London West End,London (North),England,Alcoholics Anonymous
c036d5df-f6e4-5523-b7dc-45f2ec84b4f6,Alderley Edge Step & Share,10:00,1hr,SK9 7NS,53.303252,-2.234033,St Pius Parish Room,Stamford Rd,blaze.fetch.bolt,Saturday,False,True,False,False,,,,Manchester,North West,England,Alcoholics Anonymous
951d75e8-d843-53d4-91e7-4b4c1b95d61b,Bolton Hall'ithwood,19:30,1hr 30mins,BL1 8UJ,53.600385,-2.416387,Green Way Community Centre,Green Way,count.quick.transfers,Thursday,False,True,False,True,1st Thurs each month 'open'.,,,Manchester,North West,England,Alcoholics Anonymous
43ab4e49-9ad5-54f7-b1ba-04abd31afddb,Guildford Recovery At Primrose Lodge,19:00,1hr 15mins,GU3 3RF,51.277059,-0.609126,Primrose Lodge,"Perry Hill,Worplesdon",period.rots.quiz,Thursday,False,False,False,False,,,,Mid Surrey,South East,England,Alcoholics Anonymous
8d768ca0-d658-53a8-a024-379cf572cdfe,Bedford Primary Purpose,19:30,1hr,MK40 2TX,52.140513,-0.466435,St Peter De Merton Church,De Parys Ave,raced.packet.spine,Sunday,False,False,False,True,1st Sunday each month 'open'.,,,North Herts and North Beds,Eastern,England,Alcoholics Anonymous
eea78f17-ff60-53c3-83ce-ed6a85e269b2,Welwyn Garden City There Is A Solution - Big Book Rading & Sharing,19:30,1hr 15mins,AL7 4JS,51.78556,-0.195116,Skylight Room,"St Mary Magdalene Church,Hollybush Lane",remind.finger.orchestra,Tuesday,False,False,False,False,,,,North Herts and North Beds,Eastern,England,Alcoholics Anonymous
28ce4c42-217c-50ec-b0d6-900cb101f94f,Maryport,19:30,1hr 30mins,CA15 6EX,54.715753,-3.498087,Our Lady & St Patrick Church Hall,Kirkby St,retire.midwinter.lessening,Sunday,False,True,False,False,,,,North West,North West,England,Alcoholics Anonymous
b34af303-c0ae-512a-b22c-462f2cc4964f,Wigan The Best Is Yet To Come,15:30,1hr,WN1 3SA,53.545914,-2.623392,Sunshine House Community Hub,Wellington St,entire.fully.organs,Monday,False,True,False,False,,,No mtg held on Bank Holidays.,North West,North West,England,Alcoholics Anonymous
fa3675e2-23cc-5d51-b295-4da703933921,Bedale Recovery,10:00,1hr,DL8 1ER,54.287452,-1.594413,Bedale Methodist Church,2 The Wynd,piston.response.amaze,Thursday,False,True,False,False,,,,North Yorkshire,North East,England,Alcoholics Anonymous
186c2d40-abf4-5736-96b4-bed45d826c0a,Thirsk AA,19:30,1hr,YO7 1GT,54.220027,-1.350575,Community Hub,"Orchid House,Acacia Drive,Sowerby",bandstand.crunchy.tungsten,Thursday,False,True,False,True,All mtgs 'open'.,,The meeting room is opposite Aldi and there is parking nearby. What3Words - ///liver.tutored.airbase,North Yorkshire,North East,England,Alcoholics Anonymous
f20b5866-9ccd-58c3-9e3c-e5aba3c7e8f0,Thirsk Discuss The Steps,19:00,1hr,YO7 1GT,54.220027,-1.350575,Community Hub,"Orchid House,Acacia Drive,Sowerby",bandstand.crunchy.tungsten,Sunday,False,True,False,True,All mtgs 'open'.,,The meeting room is opposite Aldi and there is parking nearby. What3Words - ///liver.tutored.airbase,North Yorkshire,North East,England,Alcoholics Anonymous
36b5d7a3-5b21-5ecb-8a0f-00455a6ff862,Northampton Francis St: A Vision For You,19:00,1hr,NN1 2NZ,52.242443,-0.902944,20 Francis St,Just Off Grafton St,modest.apples.lost,Saturday,False,True,True,True,All mtgs 'open'.,,Chit system available.,Northamptonshire,Midlands,England,Alcoholics Anonymous
fcf5612e-4198-5d3e-a180-89e88b023551,Alton,20:00,1hr 15mins,GU34 1LG,51.146949,-0.977418,Alton Methodist Church,Drayman's Way,mingles.segregate.chucks,Tuesday,False,True,False,True,Last Tue each mnth 'open'.,,Entrance to Methodist Church is opposite Wetherspoons,Northdown,South East,England,Alcoholics Anonymous
fb12902f-65d0-5fb1-98b7-5b806d479969,Blyth Steps & Traditions,11:30,1hr,NE24 5AN,55.126617,-1.541092,Briardale House,Briardale Rd,hope.supply.poster,Monday,False,True,False,True,All mtgs 'open'.,,,Northumberland,North East,England,Alcoholics Anonymous
4969d211-dc8f-55b7-a75f-edbf5f38974c,Beeston Lenton Abbey Step,19:30,1hr,NG9 2AR,52.926915,-1.21074,Middle Street Resource Centre,"74 Middle St,Beeston",storms.dated.zeal,Friday,False,True,False,False,,,,Nottinghamshire or Leicestershire,Midlands,England,Alcoholics Anonymous
28a3ea14-31fb-5c40-92e2-ff5283c4b2b6,Leicester Awakening Hearts,19:00,1hr 30mins,LE6 0HH,52.681551,-1.232923,12 Groby Lane,Newtown Linford (Located In A Meditation Hall In The Back Garden),rear.tell.vibes,Monday,False,True,False,False,,,,Nottinghamshire or Leicestershire,Midlands,England,Alcoholics Anonymous
baaf6e6b-7cc0-5762-9ba6-1d7b7daa3ff2,Leicester The Steps We Took,18:00,1hr,LE1 6AF,52.63342,-1.131456,Methodist Church,"Town Hall Square,10A Bishop St (Side Entrance)",eggs.blaze.loops,Saturday,False,True,False,False,,,,Nottinghamshire or Leicestershire,Midlands,England,Alcoholics Anonymous
245cff2d-7326-51f4-9dd7-fd556897782f,Nottingham Sherwood,11:30,1hr,NG5 2EN,52.9786839,-1.1510861,Methodist Church,"Devon Drive,Sherwood",march.useful.darker,Tuesday,False,False,False,True,All mtgs 'open'.,,,Nottinghamshire or Leicestershire,Midlands,England,Alcoholics Anonymous
a3cf0fba-6233-5d57-97d6-4b0126070b28,Nottingham Spiritual Awakening,12:00,1hr 15mins,NG5 2EN,52.9786839,-1.1510861,Methodist Church,"Devon Drive,Sherwood",sweat.needed.reform,Friday,False,True,False,True,All mtgs 'open'.,,,Nottinghamshire or Leicestershire,Midlands,England,Alcoholics Anonymous
e04330ab-95b2-5174-be7a-321d4c546759,"Dursley Experience, Strength & Hope",19:00,1hr 15mins,GL11 4BS,51.681931,-2.354184,Side Entrance,"1St Floor,Dursley Methodist Church,Castle St",apes.likewise.reliving,Thursday,False,False,True,True,All mtgs 'open'.,,Parking available in Sainsburys car park. Meeting entrance by telephone box. Chit system available.,Severn,South Midlands,England,Alcoholics Anonymous
e2ce6bb4-ec5c-5dd2-a50a-6d8505a2fbf7,Evesham Big Book Study,19:30,1hr 30mins,WR11 4SF,52.091813,-1.943862,Evesham Methodist Church,71 Bridge St,solicitor.verve.enacts,Friday,False,True,False,True,'Open' mtgs on request.,,,Severn,South Midlands,England,Alcoholics Anonymous
6161f574-2bad-5bd1-8951-424ee55e405d,Southampton Path To Recovery,19:30,1hr 15mins,SO14 3DL,50.898436,-1.399423,The Booth Centre,"Salvation Army,57 Oxford St",with.mock.unique,Wednesday,False,True,False,True,All mtgs 'open'.,,,Solent,South East,England,Alcoholics Anonymous
ff85e457-6ce4-545f-bc2e-720f4aca0950,Ash,19:00,1hr,TA12 6PA,50.981401,-2.746523,The Pavilion Recreation Ground,Main St,fruitcake.fade.leaned,Friday,False,True,False,True,All mtgs 'open'.,,,Somerset,South West,England,Alcoholics Anonymous
66a13f88-1888-541d-96b8-69d28439f4d4,Felixstowe Step Discussion,20:45,1hr,IP11 7NZ,51.961082,1.347746,United Reformed Church,47 Orwell Rd,sofa.nearly.intro,Monday,False,False,False,False,,,,South East Anglian,Eastern,England,Alcoholics Anonymous
fcd67a79-79eb-5238-b06d-4b73ec877045,Charlbury Mens,18:00,1hr,OX7 3PH,51.873809,-1.483272,Friends Meeting House,Market St,comb.wiggles.inventors,Monday,False,False,False,True,All mtgs 'open'.,,Newcomers welcome.,South Midlands,South Midlands,England,Alcoholics Anonymous
e28207e6-d596-5ab4-8c26-ef6c373c8a75,Doncaster 11Th Step,11:30,1hr,DN1 2EZ,53.523835,-1.127095,37 Thorne Rd,37 Thorne Rd,laws.wiping.stacks,Sunday,False,True,False,False,,,,South Yorkshire and North East Derbyshire,North East,England,Alcoholics Anonymous
bfb8a705-bb12-5934-8bd8-777abb6e4db0,Sheffield Big Book Study,19:30,1hr,S7 2DL,53.352039,-1.489781,St Oswald's & St Peter's Church,Bannerdale Rd,puppy.detect.pints,Friday,False,False,False,True,All mtgs 'open'.,,,South Yorkshire and North East Derbyshire,North East,England,Alcoholics Anonymous
e9175c23-c9b4-5790-8329-11a29f80a8fa,Bognor Regis Step & Tradition,19:30,1hr 30mins,PO21 1LB,50.783115,-0.670062,Our Lady Of Sorrows Catholic Church,Clarence Rd,dining.hurls.mops,Thursday,False,True,False,True,All mtgs 'open'.,,,Southdown,South East,England,Alcoholics Anonymous
22108a4f-113f-578a-8709-01201d764d7a,Hayling Island,18:30,1hr 15mins,PO11 9EY,50.787729,-0.978918,South Hayling United Reformed Church Hall,Hollow Lane,haunts.apartment.pointed,Sunday,False,True,True,True,1st Sun each mnth 'open'.,,Chit system available.,Southdown,South East,England,Alcoholics Anonymous
a3b57935-38b3-50a6-9006-a0b458b4010f,Portsmouth Lunchtime,11:30,1hr 15mins,PO4 0DY,50.791331,-1.075444,Church Of The Holy Spirit,Fawcett Rd,fuel.share.means,Saturday,False,True,False,True,All mtgs 'open',,,Southdown,South East,England,Alcoholics Anonymous
e4e0d0a2-5264-5736-acc8-8f4131e5bb3d,Portsmouth Southsea Back To Basics,19:00,1hr,PO5 2PW,50.783203,-1.07793,St Simons Church,"Waverley Rd,Southsea",scope.slime.badly,Monday,False,True,False,True,All mtgs 'open'.,,,Southdown,South East,England,Alcoholics Anonymous
9696feda-2b54-50b2-a686-cc836d8fa428,Portsmouth Zycie Polish Speaking,18:00,1hr 30mins,PO4 0DY,50.791331,-1.075444,Church Of The Holy Spirit,Fawcett Rd,broke.bill.metro,Saturday,False,True,True,True,All mtgs 'open'.,,Chit system available.,Southdown,South East,England,Alcoholics Anonymous
