Guid,Title,Time,Duration,Postcode,Latitude,Longitude,Venue,Address,What3Words,Day,Hearing,Wheelchair,Chit,Open,OpenFormat,Format,Note,Region,Area,Country,Type
3ce5867c-481b-5ccd-bcc2-2c1716f8a4a9,Gatley Hill House,10:00,1hr 30mins,SK8 4EY,53.390457,-2.239806,Gatley Hill House Community Centre,"Church Rd,Gatley",gives.insert.scuba,Saturday,False,True,False,False,,,,Cheshire East,North West,England,Alcoholics Anonymous
c9f4b4f2-6bf4-56dd-84c0-ef2bd96a6c48,Gatley Hill House,19:30,1hr 30mins,SK8 4EY,53.390457,-2.239806,Gatley Hill House Community Centre,"Church Rd,Gatley",gives.insert.scuba,Monday,False,True,False,False,,,Open Bank Holiday Mondays,Cheshire East,North West,England,Alcoholics Anonymous
2c0ced85-8b84-5240-ac35-5b551f7e9d87,Chesham Newcomers,11:00,1hr,HP5 1DS,51.704914,-0.61389,Community Room,"Ground Floor,Chesham Town Hall,Parsonage Ln",farm.intent.wiring,Sunday,False,True,True,True,All mtgs 'open'.,,Chit system available.,Chiltern and Thames,South Midlands,England,Alcoholics Anonymous
47342ce3-b5cf-53cf-bf0c-56bed5d28f9e,Henley Heavy Is The Head,19:00,1hr 15mins,RG9 6HH,51.606399,-0.964403,The Crown Inn,Pishill,recording.enabling.parked,Monday,False,False,False,False,,,,Chiltern and Thames,South Midlands,England,Alcoholics Anonymous
677c2ff0-27dd-500d-96a9-fada46d88fc4,Henley Mens Big Book & Step Study,19:00,1hr 30mins,RG9 6HH,51.606399,-0.964403,The Crown Inn,Pishill,recording.enabling.parked,Thursday,False,False,False,False,,,,Chiltern and Thames,South Midlands,England,Alcoholics Anonymous
52ca0bad-6395-5864-8034-352fa3f91baa,High Wycombe Road To Recovery,13:00,1hr,HP13 6SE,51.630871,-0.751091,Wesley Methodist Church,Priory Rd,bliss.chips.human,Saturday,False,True,True,False,,,Chit system available.,Chiltern and Thames,South Midlands,England,Alcoholics Anonymous
96b9db57-9198-5b3a-a1ae-81dc0da50e5a,Iver Recovery,19:30,1hr 30mins,SL0 9DD,51.501974,-0.506689,St Leonards Hall,"St Leonards Walk,Richings Park",spray.bunch.bleat,Sunday,False,True,True,True,'Open' mtgs on request.,,,Chiltern and Thames,South Midlands,England,Alcoholics Anonymous
ea696b90-7eab-5c10-a420-a8c774cc85c8,Slough Lunchtime,13:00,1hr 15mins,SL1 1PJ,51.507065,-0.594091,St Marys Church,Church St,colleague.leader.shaped,Tuesday,False,False,True,True,All mtgs 'open'.,,Chit system available.,Chiltern and Thames,South Midlands,England,Alcoholics Anonymous
a2accb5a-ec52-514f-9954-56498f67a460,The Steps On Saturday Morning's,10:00,1hr,RG9 6HH,51.606399,-0.964403,The Crown Inn,Pishill,recording.enabling.parked,Saturday,False,True,False,True,All mtgs 'open'.,,,Chiltern and Thames,South Midlands,England,Alcoholics Anonymous
d73cd78c-2d89-5bcd-94bb-3639d8e824f3,City Breakfast,07:30,1hr,EC3V 9EA,51.512516,-0.086472,St Edmund The King Church,Lombard St (Side Entrance In George Yard),woes.harder.modes,Monday,False,True,True,True,All mtgs 'open'.,,No mtg Bank Holiday.,City Of London,London (North),England,Alcoholics Anonymous
e78ea2eb-bd65-5f6c-a9fa-0da0fca1d1bb,City Breakfast: 3-7-11 Step Physical & Online,07:30,1hr,EC3V 9EA,51.512516,-0.086472,St Edmund The King Church,Lombard St (Side Entrance In George Yard),woes.harder.modes,Tuesday,False,True,False,False,,,Join URL: https://us06web.zoom.us/j/614220999?pwd=TGVLL0VZNW5pa1Bhejd0Q0E5Q0dUZz09,City Of London,London (North),England,Alcoholics Anonymous
1d08fad4-c920-597e-8aeb-cc33642a1ff8,City Starters,07:30,1hr,EC3V 9EA,51.512516,-0.086472,St Edmund The King Church,Lombard St (Side Entrance In George Yard),woes.harder.modes,Thursday,False,True,False,True,All mtgs 'open'.,,,City Of London,London (North),England,Alcoholics Anonymous
077c33d8-c8de-5fe7-8fac-c7589807bb03,Mickleover Newcomers Welcome,19:30,1hr 30mins,DE3 9HD,52.913791,-1.537129,St John The Evangelist Church Hall,"Devonshire Dr,Mickleover",matter.liability.farm,Wednesday,False,True,True,False,,,,Derbyshire,Midlands,England,Alcoholics Anonymous
f48e874a-2f71-5d2e-914c-360693b3ccf5,Uttoxeter Big Book Study,19:00,1hr,ST14 8EY,52.897565,-1.867241,Friends Meeting House,Carter St,laugh.strutted.moth,Thursday,False,True,True,False,,,,Derbyshire,Midlands,England,Alcoholics Anonymous
2ab51210-21c6-5b57-95e9-945cf8bb9e23,Crediton Big Book Study,19:30,1hr,EX17 3AW,50.790089,-3.65583,Crediton Methodist Church,Union Rd,crowbar.shaver.shame,Friday,False,True,False,False,,,,Devon Central,South West,England,Alcoholics Anonymous
53a1f9a9-5a7b-591c-bdcc-d88be17db8cc,Durham Multi-Mtg,12:15,1hr,DH1 4PR,54.776212,-1.580334,Antioch House (Opposite St Margarets Church),66 Crossgate,notes.tried.lived,Wednesday,False,False,False,True,1st Wed each mnth 'open'.,,,Durham and Cleveland,North East,England,Alcoholics Anonymous
2a04aae7-3414-547f-ac4d-a0394fef5f4f,Horden,19:30,1hr,SR8 4JY,54.763237,-1.312699,The Salvation Army,"Dene St,Horden",remind.limit.slowly,Thursday,False,True,False,False,,,,Durham and Cleveland,North East,England,Alcoholics Anonymous
57e664ae-d2f3-5000-a1eb-298341a2a1d1,Redcar Daily Reflectons - How It Applies To Me,18:30,1hr,TS10 4BQ,54.60504,-1.070983,Westmorland Community Centre,Westmorland Rd,violin.free.sang,Tuesday,False,True,False,True,Last Tue each month 'open'.,,.,Durham and Cleveland,North East,England,Alcoholics Anonymous
b6c52cc5-e55a-5144-ba3b-cd2816474c13,Cheshunt Goffs Academy,19:00,1hr 30mins,EN7 5QW,51.706075,-0.057891,Goffs Academy,"Goffs Ln,Cheshunt (Entrance Behind The Lifestyle Gym)",trader.others.homes,Monday,False,True,False,True,All mtgs 'open'.,,,East Herts or West Essex,Eastern,England,Alcoholics Anonymous
b7326563-4ef8-5a11-bd80-24264b79e083,Harlow We Agnostics Freethinkers,20:00,1hr,CM17 9AW,51.756532,0.13293,Harlow Baptist Church,98 Potter St,buzz.poet.grabs,Wednesday,False,False,False,True,All mtgs 'open'.,,,East Herts or West Essex,Eastern,England,Alcoholics Anonymous
9fe22039-6350-5183-b8e0-0529de0c57c1,Waltham Cross,20:00,,EN8 7DP,51.689028,-0.032986,St Josephs Church Hall,204 High St (Access Is At The Rear Of The Church Via The Car Park),span.spoil.decks,Sunday,False,False,False,True,All mtgs 'open'.,,Meeting will be open from 19.30 for 20.00 start.,East Herts or West Essex,Eastern,England,Alcoholics Anonymous
12f8b8b1-affc-5df4-af65-065bb49fa6c9,Wye Church Tower,18:00,1hr,TN25 5BL,51.18356,0.937613,Wye Church,"Tower Rm,Churchfield Way,Wye",shelf.imprinted.meanest,Tuesday,False,True,False,False,,,,East Kent,South East,England,Alcoholics Anonymous
d96475cf-f54b-569f-afd1-258f735143bf,Bolton,19:30,1hr 30mins,BL1 2AS,53.580863,-2.430874,Bolton Victoria Hall Methodist Church,37 Knowsley St,paints.beast.spared,Tuesday,False,True,False,True,Last Tue each month 'open'.,,,East Lancs,North West,England,Alcoholics Anonymous
dc427ced-8a00-5309-9506-b4003a5e5f9c,Bolton,19:30,1hr 30mins,BL1 2AS,53.580863,-2.430874,Bolton Victoria Hall Methodist Church,37 Knowsley St,paints.beast.spared,Thursday,False,True,False,False,,,,East Lancs,North West,England,Alcoholics Anonymous
c876c3b6-e8a8-5ee7-98b3-c00cbfce5329,Bethnal Green How It Works Newcomers,19:00,1hr,E2 9JP,51.532361,-0.050877,Bethnal Green Methodist Church,Approach Rd,jeeps.always.broker,Friday,False,False,False,True,All mtgs 'open'.,,,East London,London (North),England,Alcoholics Anonymous
0eeaeb15-f672-5e9a-83a6-256fc237aa70,Homerton Back To Basics Beginners,18:00,1hr,E9 5SS,51.545456,-0.036542,The Immaculate Heart Of Mary & St Dominic Church Hall,Balance Rd (Entrance To Hall Via Brown Door In Kenworthy Rd),friday.bucks.poster,Sunday,False,False,False,True,All mtgs 'open'.,,,East London,London (North),England,Alcoholics Anonymous
888efcae-6ae9-51ff-82ba-a0a45aea08c7,Ilford Barkingside Recovery,12:30,1hr 30mins,IG2 6TU,51.580873,0.072123,Gants Hill Methodist Church,"18 Gants Hill Cres,Barkingside (Cranbrook Rd End)",cowboy.backs.ranks,Thursday,False,False,False,True,All mtgs 'open'.,,,East London,London (North),England,Alcoholics Anonymous
ecf42ad1-35bd-5430-96fa-2768c6350873,Reading Is Fundamental LGBTQIA+ Big Book Study,19:30,1hr,E8 4EZ,51.538626,-0.070954,All Saints Centre,"Livermere Rd,Haggerston",organs.export.wacky,Monday,False,False,False,False,,,,East London,London (North),England,Alcoholics Anonymous
bfc3b102-952d-5fb1-8a71-ec342ae4440f,Lewes Daily Reflections Hybrid,07:30,1hr,BN7 2LE,50.872727,0.014363,Friends Meeting House,Friars Walk,stressed.sliders.limelight,Thursday,False,False,False,True,All mtgs 'open'.,,Also held on Zoom - Meeting ID: 955 4584 9677 Passcode: 470777,East Sussex,South East,England,Alcoholics Anonymous
ad77c8b7-3bb5-51c4-b7bf-e515e006e06e,Grays Keep It Simple,14:00,1hr 30mins,RM17 5HJ,51.479439,0.325883,Inclusions,65-67 Orsett Rd,places.hails.issued,Tuesday,False,True,False,True,All mtgs 'open'.,,,Essex,Eastern,England,Alcoholics Anonymous
e4575fbe-ccc2-5dce-bb0e-9f8d0e52ce67,Shoeburyness 1St,18:00,1hr 30mins,SS3 8UT,51.542211,0.784481,The Salvation Army,Frobisher Way,tables.slips.lived,Monday,False,True,False,True,All mtgs 'open'.,,,Essex,Eastern,England,Alcoholics Anonymous
f357293f-eae9-5f52-ab0a-aa17b53db2b6,Cambridge Recovery Ladder,20:00,1hr,CB23 6AF,52.215891,-0.065343,Cambourne Church,"Jeavons Ln,Great Cambourne,Cambourne",gloves.expectant.ticking,Thursday,False,True,False,True,All mtgs 'open'.,,,Fenland,Eastern,England,Alcoholics Anonymous
12a9b3ae-2134-5033-a903-d2f69aab425c,Huntingdon Living Sober,19:30,1hr 30mins,PE29 3TE,52.328168,-0.179798,Methodist Church,17 High St,efficient.encrusted.bungalows,Wednesday,False,False,False,False,,,,Fenland,Eastern,England,Alcoholics Anonymous
b0be518e-c002-5d53-9f5f-8866efe436ce,Peterborough Krok Po Kroku Polish Speaking,18:30,1hr 30mins,PE1 1DY,52.569314,-0.242184,Aspire House,"1St Floor,102-104 Bridge St",object.papers.films,Friday,False,False,True,True,All mtgs 'open'.,,,Fenland,Eastern,England,Alcoholics Anonymous
4d57d77b-8ee9-5159-bcfe-2a741c545bbe,Glasgow Dromader Polish Speaking,18:00,1hr 30mins,G1 5PD,55.855337,-4.244141,The ODAAT Centre,8/12 St Andrew's St,armed.avoid.pull,Sunday,False,False,False,False,,,,Glasgow North West,Glasgow,England,Alcoholics Anonymous
92c3210f-07f0-5a3f-8a43-592aec9926ab,Hull Afternoon Step,13:00,1hr 30mins,HU3 2EY,53.740699,-0.349091,Salvation Army (Ice House),80 Adelaide St,towns.mugs.flood,Wednesday,True,True,True,True,All mtgs 'open'.,,Chit system available.,Hull and East Riding,North East,England,Alcoholics Anonymous
4a631ca3-a7b5-5853-b7cd-d4e70a220514,Hull Big Book,13:30,1hr 30mins,HU3 2EY,53.740699,-0.349091,Salvation Army (Ice House),80 Adelaide St,towns.mugs.flood,Friday,False,True,True,True,All mtgs 'open'.,,,Hull and East Riding,North East,England,Alcoholics Anonymous
bb2a35fb-41fb-5019-ad44-4591eab45196,Hull LGBTQ+ Recovery,19:30,1hr,HU5 2NB,53.767385,-0.358043,Oasis Hub Hull,310 Newland Ave,loses.types.late,Friday,False,True,True,True,'Open' mtgs on request.,,,Hull and East Riding,North East,England,Alcoholics Anonymous
7d719a83-7f81-5cfe-a8de-6739a56544a5,St Albans Big Book Study,12:00,1hr,AL1 3UD,51.751913,-0.332344,St Albans Quaker Meeting House,7 Upper Lattimore Rd,thick.ship.finishing,Saturday,False,False,False,False,,,,Lea Valley,Eastern,England,Alcoholics Anonymous
ae895976-026b-513f-a6ab-7436b2527e4b,St Albans Living Sober With Other Medical And Mental Health Conditions,11:00,1hr,AL4 9RB,51.764228,-0.30695,41A The Quadrant,Marshalswick,skin.labs.abode,Saturday,False,False,False,True,All mtgs 'open'.,,,Lea Valley,Eastern,England,Alcoholics Anonymous
227bc1c3-4c29-5ed4-b32e-3f0f365ee6cc,St Albans Step,20:00,1hr 30mins,AL1 3UD,51.751913,-0.332344,St Albans Quaker Meeting House,7 Upper Lattimore Rd,thick.ship.finishing,Wednesday,False,True,False,False,,,,Lea Valley,Eastern,England,Alcoholics Anonymous
a929e861-a19e-586f-ad27-b30e8134e7f3,Castletown As Bill Sees It,17:00,1hr,IM0 1EB,52.3955445,-0.7257167,St Marys RC Church,24 Bowling Green Rd,clubs.record.expect,Saturday,False,True,False,False,,,,Liverpool City,North West,England,Alcoholics Anonymous
7c7cfae8-d38c-5806-babd-90041b82cbe8,Liverpool Keep Coming Back,19:00,1hr,L5 2PL,53.428115,-2.981108,Café,"Rotunda College,Great Mersey St",skins.toys.glitz,Monday,False,True,False,True,All mtgs open;.,,,Liverpool City,North West,England,Alcoholics Anonymous
20adc4e9-f87c-5f3b-a23d-88c4b2d08520,Sutton Inspire Newcomers,13:00,1hr 30mins,SM2 5JG,51.3415952,-0.2044415,Inspire,"Orion House,19 Cedar Rd",bumpy.sums.vines,Wednesday,False,True,False,False,,,,London Croydon Epsom and Sutton,London (South),England,Alcoholics Anonymous
13a95ef6-6e2c-58bf-bac8-58ce6e6c7046,Southgate,20:00,1hr 30mins,N14 6RA,51.632198,-0.117622,The Pod,"Priory Hospital North London,The Bourne",gross.pose.shaped,Wednesday,False,False,True,True,All mtgs 'open'.,,Chit system available.,London North,London (North),England,Alcoholics Anonymous
1612c75a-db65-515c-acba-6e776381205e,Kentish Town Newcomers,18:30,1hr,NW5 2XT,51.551624,-0.137177,Our Lady Of Help Church,4 Lady Margaret Rd,battle.mull.code,Wednesday,False,True,True,True,All mtgs 'open'.,,Chit system available.,London North East,London (North),England,Alcoholics Anonymous
07c651cb-d1ed-5097-906b-7384c09e7054,Bromley,19:00,1hr,BR1 1HU,51.402095,0.014821,Salvation Army Church,Etherbert Rd,encounter.choice.became,Monday,False,True,False,True,Last Mon each month 'open'.,,,London North Kent,London (South),England,Alcoholics Anonymous
c2780593-94a1-57c8-849a-169e6761c635,Bromley Common Friends Of Bill,19:30,1hr 30mins,BR2 9RZ,51.392665,0.034416,Bromley Common Methodist Church,Bloomfield Rd,chairs.crush.scenes,Wednesday,False,True,True,True,All mtgs 'open'.,,Free on street parking on Bloomfield Rd & Chantry Ln.,London North Kent,London (South),England,Alcoholics Anonymous
63e44f3c-7761-5e6b-8820-632ab07d6396,Chislehurst 12 & 12,20:00,1hr,BR7 5LX,51.41474,0.068444,Chislehurst Methodist Church,Prince Imperial Rd,limit.stow.swaps,Thursday,False,True,False,True,All mtgs 'open'.,,"Car Parking available on Site Nearest Bus Stop: Chislehurst / Ashfield Lane Bus Routes: 61, 160, 161, 162, 273, 638 & R7",London North Kent,London (South),England,Alcoholics Anonymous
ec3e471e-1201-5c2b-a766-928523154c36,Keston Women In Recovery,17:00,1hr 15mins,BR2 6HT,51.348841,0.03345,Keston Parish Church,"Church Rd,Leaves Green,Keston",blast.orders.yards,Sunday,False,False,False,False,,,,London North Kent,London (South),England,Alcoholics Anonymous
4a9fec5c-ec51-5be3-8785-81749ebdb83c,Petts Wood Chip,20:15,1hr 15mins,BR5 1LH,51.388791,0.078424,Christ Church URC,"Tudor Way,Petts Wood,Near Orpington",lifts.brands.label,Friday,False,False,False,True,Last Fri each mnth 'open'.,,,London North Kent,London (South),England,Alcoholics Anonymous
b2fd436e-d800-5cf4-8245-64ae6d011c5b,Petts Wood Principles Of Recovery,19:30,1hr,BR5 1LH,51.388791,0.078424,Christ Church URC,"Tudor Way,Petts Wood,Near Orpington",trees.badly.grabs,Monday,False,True,False,True,All mtgs 'open'.,,,London North Kent,London (South),England,Alcoholics Anonymous
afd53a54-1339-5a02-8f25-3b606f4b17a2,Harrow Thank You For Coming,12:30,1hr,HA3 5EE,51.601392,-0.338745,Salvatorian Provincial Office,191 High St,transmitted.stow.famed,Thursday,False,False,False,False,,,,London North Middlesex,London (North),England,Alcoholics Anonymous
86eac420-2aa8-5faf-a9d4-f81a4dbef7a5,Pinner Discussion As Bill Sees It,20:15,1hr 15mins,HA5 3BL,51.59588,-0.379287,United Free Church,Paines Lane,parent.clear.cities,Tuesday,False,False,False,True,2nd Tue each mnth 'open'.,,,London North Middlesex,London (North),England,Alcoholics Anonymous
3e8602ca-7705-5ae1-9096-c2dc1da23e54,Uxbridge Step,20:00,1hr 30mins,UB8 1QW,51.5479,-0.477494,Friends Meeting House,"Friends Walk,York Rd,Off Belmont Rd",salt.courier.fuel,Monday,False,True,False,False,,,,London North Middlesex,London (North),England,Alcoholics Anonymous
ff2373ac-88d9-5ad8-8e10-620543f1bca6,Hampstead,20:00,1hr,NW3 7SU,51.557674,-0.192832,St Lukes Church,12 Kidderpore Ave,fairly.decent.rush,Thursday,False,True,False,False,,,,London North West,London (North),England,Alcoholics Anonymous
9ff2c8a8-2bc2-535c-86c8-0c870ce1f68e,Hampstead Newcomers Hybrid,18:30,1hr,NW3 7SU,51.557674,-0.192832,St Lukes Church,12 Kidderpore Ave,fairly.decent.rush,Thursday,False,False,False,True,All mtgs 'open'.,,Also held on Zoom: https://us02web.zoom.us/j/81941054154ID: 819 4105 4154Find your local number: https://us02web.zoom.us/u/kbGAzz3chy,London North West,London (North),England,Alcoholics Anonymous
a5942e66-dc1e-58e2-bfa5-428eb8238b47,Kilburn Park Newcomers,19:30,1hr 30mins,NW6 5RS,51.53107,-0.196135,The Marian Community Centre,1 Stafford Rd,dive.brick.reject,Monday,False,True,False,True,All mtgs 'open'.,,Nearest station Kilburn Park & Queens Park. Free car parking in surrounding area after 7pm. Chip mtg.,London North West,London (North),England,Alcoholics Anonymous
19dc2f8a-c812-5b9f-91bc-f3b9d322b553,The BBBC,19:00,1hr,SW12 9BS,51.44258,-0.154379,The Music Room,"St Mary & St John The Divine,Balham High Rd",solve.tubes.mugs,Monday,False,True,False,False,,,"The meeting is held in The Music Room, to the left of the main doors, through the railings and across the small garden.",London South,London (South),England,Alcoholics Anonymous
3775ce1a-2293-5660-8edd-40837ce2caeb,Balfour Street Keep It Simple,19:00,1hr 15mins,SE17 1PL,51.493225,-0.091398,67 Balfour St,67 Balfour St,richer.areas.pools,Sunday,False,True,False,True,All mtgs 'open'.,,,London South East (West),London (South),England,Alcoholics Anonymous
