Guid,Title,Time,Duration,Postcode,Latitude,Longitude,Venue,Address,What3Words,Day,Hearing,Wheelchair,Chit,Open,OpenFormat,Format,Note,Region,Area,Country,Type
2f4d5681-4564-568e-b09c-4a4f91963b07,Royston,19:30,1hr,SG8 7AU,52.053453,-0.022456,Methodist Church,Queens Rd,bottom.paintings.migrate,Wednesday,False,True,False,False,,,,North Herts and North Beds,Eastern,England,Alcoholics Anonymous
0872fe83-c91e-5b0f-8c7d-abc925672c64,Stevenage Steps,19:45,1hr 30mins,SG1 4DA,51.920909,-0.198185,St Nicholas Church,Rectory Ln,plug.yours.basket,Monday,False,True,False,False,,,,North Herts and North Beds,Eastern,England,Alcoholics Anonymous
cd793664-62fa-5e51-b562-56af2c1af9ba,Richmond Discussion,19:30,1hr,DL10 4AE,54.40486,-1.7365,Richmond Methodist Church,Queens Rd,fondest.pins.brink,Wednesday,True,True,True,False,,,,North Yorkshire,North East,England,Alcoholics Anonymous
68802782-8067-5f72-8cf1-4b8501585f71,Long Buckby Share Candle Lit,19:30,1hr,NN6 7QH,52.303754,-1.081206,St Lawrence Church Rooms,"Church St,Long Buckby",stiletto.trainer.screen,Saturday,False,False,False,True,All mtgs 'open'.,,,Northamptonshire,Midlands,England,Alcoholics Anonymous
1cea74fb-295b-5424-8f58-b6b95cf38a7e,Stockbridge Just For Today Physical & Online,12:30,1hr,SO20 6DP,51.128875,-1.492084,Longstock Village Hall,Stockbridge Rd,revealing.rooster.thread,Friday,False,True,False,True,1st Fri each month 'open'.,,Also held on Zoom ID: 312507449  Password: 948078,Northdown,South East,England,Alcoholics Anonymous
97769a71-d01f-5559-a837-62cc8cb0edce,Worksop Multi-Mtg Recovery,19:30,1hr 30mins,S80 2LA,53.301473,-1.116375,The Centre Place,"Abbey Street Community Centre,Abbey St",prompting.dream.magic,Friday,False,True,False,True,1st Fri each month 'open'.,,,Nottinghamshire or Leicestershire,Midlands,England,Alcoholics Anonymous
d2f2ba63-ed28-58e2-ac5b-03a87a63d168,New Milton There Is A Solution,19:15,1hr 15mins,BH25 6QN,50.748754,-1.666949,St Mary Magdalene C Of E Church,"Church Lane,New Milton",fruity.heartache.smoothly,Thursday,False,True,False,False,,,Big Book Study,Solent,South East,England,Alcoholics Anonymous
203c6023-d9dc-5d5b-a092-f2b1a6853260,Leighton Buzzard Newcomers Hybrid,20:00,1hr,LU7 1EQ,51.918708,-0.660637,Friends Meeting House,25 North St,smug.deputy.villa,Tuesday,False,False,False,True,All mtgs 'open'.,,Zoom Meeting ID: 4534266149   For Password email: lbtuesdaynewcomers@gmail.com,South Bedfordshire,Eastern,England,Alcoholics Anonymous
21f90f37-0af9-53ea-9a50-eb7170907458,Torbay Hospital,19:00,1hr 30mins,TQ2 7AA,50.482316,-3.553804,Old Board Rm,"Torbay Hospital, Newton Rd",weeps.dares.arrow,Saturday,False,True,False,True,All mtgs 'open'.,,,South Devon,South West,England,Alcoholics Anonymous
d80ed093-1fca-57c2-98e7-9183bcc5255f,Felixstowe Step,19:15,1hr 30mins,IP11 7NZ,51.961118,1.347734,United Reformed Church,47 Orwell Rd,pushed.vocal.eagle,Monday,False,True,False,False,,,Meeting format is read-around on current step from the 12&12 followed by general sharing 10 minute coffee break half way.,South East Anglian,Eastern,England,Alcoholics Anonymous
17cc2ef2-a6aa-5442-9443-860b0894c17a,Ipswich One Step At A Time,19:30,1hr 30mins,IP2 0SQ,52.045833,1.112585,Greenfinch Church,Greenfinch Ave,rush.petal.blunt,Tuesday,False,True,False,False,,,,South East Anglian,Eastern,England,Alcoholics Anonymous
8051cb74-dfea-544e-8b9e-3ceb064bd127,Eynsham,20:00,1hr,OX29 4HW,51.780379,-1.373882,The Bartholomew Room,"Market Sq,High St,Eynsham",conjured.roughness.slice,Thursday,False,False,False,False,,,,South Midlands,South Midlands,England,Alcoholics Anonymous
9a16f441-6017-5766-8065-29eba21e8a5a,Rotherham As Bill Sees It (Hybrid),19:30,1hr 15mins,S60 2EN,53.427403,-1.354668,Carnson House (CGL),1 Moorgate Rd,ground.funded.issue,Thursday,False,True,False,True,2nd Thurs each mnth 'open'.,,Zoom meeting ID: 81814874116 Password: SYNED. Contact email: rothybridabsi@yahoo.com,South Yorkshire and North East Derbyshire,North East,England,Alcoholics Anonymous
3922cd4c-3aef-5f60-9490-be59e1bf45c7,Sandown Women In Recovery,10:30,1hr,PO36 9GG,50.652641,-1.16132,The Broadway Centre,1 The Broadway,segmented.complain.edicts,Thursday,False,True,False,False,,,,Southdown,South East,England,Alcoholics Anonymous
dd80c3eb-31e7-53ed-a2d7-eb107a52ecb4,Sunderland One Day At A Time Topic,15:00,1hr,SR1 1TE,54.908123,-1.382028,Betsy Jenny Wellbeing Café,30 Bridge St,wisdom.lied.button,Thursday,False,False,False,True,All mtgs 'open'.,,,Sunderland and District,North East,England,Alcoholics Anonymous
75b28c01-dab6-57ee-9c21-c26410f26bca,Reading Przystan Polish Speaking,20:00,1hr,RG1 5BY,51.452351,-0.954976,81 London Rd,81 London Rd,retire.nasal.films,Thursday,False,False,True,True,All mtgs 'open'.,,Chit system available.,Thames Valley,South Midlands,England,Alcoholics Anonymous
3656fdbf-7e2c-5c07-9d9f-c4446a69896f,Reading Sunday Morning,11:00,1hr 30mins,RG1 4RJ,51.452868,-0.96172,Watlington House Garden Hall,(Entrance Opposite) 71 South St,navy.recent.online,Sunday,False,True,False,True,All mtgs 'open'.,,Off road parking available.,Thames Valley,South Midlands,England,Alcoholics Anonymous
3126a580-4024-5436-8f33-97e757833438,Newcastle Pogoda Ducha Polish Speaking,16:00,1hr,NE4 7SF,54.967155,-1.630862,Polish Centre,2 Maple Terrace,dream.roses.plants,Saturday,False,False,False,True,1st & 3rd Sat each mnth 'open'.,,,Tyne and Northumbria,North East,England,Alcoholics Anonymous
ec96422f-a7c9-575b-bc56-8e3be01e12e3,Newcastle-Upon-Tyne Reflections,13:30,1hr,NE1 7BJ,54.974473,-1.61366,Brunswick Methodist Church,Brunswick Pl,duke.being.loser,Thursday,False,True,True,False,,,Chit system available.,Tyne and Northumbria,North East,England,Alcoholics Anonymous
01d22dbc-de2c-51d1-8879-b8feabd4a3e7,Maidstone Open,19:30,1hr 30mins,ME20 6AE,51.296085,0.45275,Ditton Church Centre,New Rd,quack.opts.number,Wednesday,False,True,True,True,All mtgs 'open'.,,Chit system available.,West Kent,South East,England,Alcoholics Anonymous
b70bc26b-45e0-5b6c-99ad-c58fe85eb09f,Tunbridge Wells,11:00,1hr 30mins,TN1 2LY,51.131636,0.265493,St Augustines Catholic Church,Crescent Rd,mint.zooms.piles,Saturday,False,False,False,False,,,,West Kent,South East,England,Alcoholics Anonymous
10691c7f-7e66-5d8a-9b41-10580aba031c,Leeds Slogans & Recovery,19:00,1hr,LS3 1DG,53.803169,-1.566013,43 Westfield Road,Off Burley Rd,raves.foods.quiet,Sunday,False,False,False,False,,,,West Riding,North East,England,Alcoholics Anonymous
8a24361c-7253-5ff2-944f-0148422e9303,Wakefield There Is A Solution,19:30,,WF1 4DX,53.682456,-1.489827,St Andrews Church,Peterson Rd,digit.salon.agent,Thursday,False,False,False,True,All mtgs 'open'.,,,West Riding,North East,England,Alcoholics Anonymous
f8c2f881-69a6-5716-a520-f29eada972de,Worthing Lunchtime,12:30,1hr 15mins,BN11 2NQ,50.819433,-0.35182,East Worthing Community Centre,Pages Ln,tanks.margin.audit,Thursday,False,True,False,False,,,,West Sussex,South East,England,Alcoholics Anonymous
3f66152b-2914-5001-8294-56b4d6342b3b,Bath On Awakening Hybrid,07:30,1hr,BA1 5LJ,51.384381,-2.360562,St Michael's Without,"Broad St,Bath",spoon.tower.trace,Friday,False,False,False,False,,,Also held on Zoom - https://us02web.zoom.us/j/82451216785?pwd=dEZZTC9EdWNIcjVLT0ZDdVJib3h1QT09 passcode 445526,Wiltshire and Bath,South Midlands,England,Alcoholics Anonymous
76b2b04c-3a91-5603-959e-869d98d49a08,Salisbury Morning Physical & Online,11:15,1hr,SP2 7RG,51.068999,-1.798819,United Reformed Church,30 Fisherton St,hurry.exam.jolly,Saturday,False,True,True,True,'Open' mtgs on request.,,Mtg also held on Zoom ID: 831 7744 4889Email: saturdaysalisburyam@gmail.com for passwordChit system available.,Wiltshire and Bath,South Midlands,England,Alcoholics Anonymous
d31377c4-7d78-5f14-8ff5-c6402afab05d,Belfast Eastend,12:00,,BT4 1AF,54.598491,-5.899419,Skainos Centre,"239 Newtownards Road,Belfast,Co. Antrim",freed.pencil.silly,Monday,False,False,False,True,,,"Zoom Meeting: To request link to online meeting email U17@alcoholicsanonymous.ie
Last Sunday of month 20.30 is an Open meeting",Antrim,Northern Ireland,Northern Ireland,Alcoholics Anonymous
93b7135e-90f0-5de1-be7f-05ff02a93255,Belfast Eastend,20:30,,BT4 1AF,54.598491,-5.899419,Skainos Centre,"239 Newtownards Road,Belfast,Co. Antrim",freed.pencil.silly,Monday,False,False,False,True,,,"Zoom Meeting: To request link to online meeting email U17@alcoholicsanonymous.ie
Last Sunday of month 20.30 is an Open meeting",Antrim,Northern Ireland,Northern Ireland,Alcoholics Anonymous
42b19a1c-d8cc-5c76-a624-2d570a0668fb,Belfast Eastend,12:00,,BT4 1AF,54.598491,-5.899419,Skainos Centre,"239 Newtownards Road,Belfast,Co. Antrim",freed.pencil.silly,Tuesday,False,False,False,True,,,"Zoom Meeting: To request link to online meeting email U17@alcoholicsanonymous.ie
Last Sunday of month 20.30 is an Open meeting",Antrim,Northern Ireland,Northern Ireland,Alcoholics Anonymous
905237de-ad08-5477-bfac-c75dc4f77e7b,Belfast Eastend,20:30,,BT4 1AF,54.598491,-5.899419,Skainos Centre,"239 Newtownards Road,Belfast,Co. Antrim",freed.pencil.silly,Tuesday,False,False,False,True,,,"Zoom Meeting: To request link to online meeting email U17@alcoholicsanonymous.ie
Last Sunday of month 20.30 is an Open meeting",Antrim,Northern Ireland,Northern Ireland,Alcoholics Anonymous
633a4826-93df-55a1-a4a6-b4b540c87ebb,Belfast Eastend,12:00,,BT4 1AF,54.598491,-5.899419,Skainos Centre,"239 Newtownards Road,Belfast,Co. Antrim",freed.pencil.silly,Wednesday,False,False,False,True,,,"Zoom Meeting: To request link to online meeting email U17@alcoholicsanonymous.ie
Last Sunday of month 20.30 is an Open meeting",Antrim,Northern Ireland,Northern Ireland,Alcoholics Anonymous
216ef6dd-0532-5fcd-908a-701ff8595ccb,Belfast Eastend,20:30,,BT4 1AF,54.598491,-5.899419,Skainos Centre,"239 Newtownards Road,Belfast,Co. Antrim",freed.pencil.silly,Wednesday,False,False,False,True,,,"Zoom Meeting: To request link to online meeting email U17@alcoholicsanonymous.ie
Last Sunday of month 20.30 is an Open meeting",Antrim,Northern Ireland,Northern Ireland,Alcoholics Anonymous
85ed879c-7221-58e6-baad-39f58e15d38b,Belfast Eastend,12:00,,BT4 1AF,54.598491,-5.899419,Skainos Centre,"239 Newtownards Road,Belfast,Co. Antrim",freed.pencil.silly,Thursday,False,False,False,True,,,"Zoom Meeting: To request link to online meeting email U17@alcoholicsanonymous.ie
Last Sunday of month 20.30 is an Open meeting",Antrim,Northern Ireland,Northern Ireland,Alcoholics Anonymous
