Guid,Title,Time,Duration,Postcode,Latitude,Longitude,Venue,Address,What3Words,Day,Hearing,Wheelchair,Chit,Open,OpenFormat,Format,Note,Region,Area,Country,Type
53cda9a8-4886-59e9-a7c8-d1cf24bba48c,Blackpool Unity,19:00,1hr 30mins,FY1 3TW,53.82593,-3.043161,Spencer Court Community Centre,Spencer Ct,straw.ground.survey,Thursday,False,True,False,False,,,,"Blackpool, Fylde and Wyre",North West,England,Alcoholics Anonymous
23ef810f-9b94-5dfc-89e8-6f5d2beb69c2,Bournemouth Speaker Tape,19:45,1hr 15mins,BH6 3HT,50.727812,-1.796636,New Church,"Carberry Ave,Tucton",colleague.truly.expand,Tuesday,False,False,False,False,,,,Bournemouth District,South West,England,Alcoholics Anonymous
b36fd2ce-101b-517e-abcf-505827db2752,Brighton Hospital,18:00,1hr,BN2 5BE,50.819468,-0.118177,Seminar Rm,"Level 9,Thomas Kemp Tower,Royal Sussex County Hospital",rips.doll.avoid,Thursday,False,True,False,False,,,,Brighton Area,South East,England,Alcoholics Anonymous
71b1d0c7-4d01-5575-a31f-742d8437d8f3,Hove Salvation Army Daily Reflections,14:00,1hr,BN3 3LA,50.835507,-0.17613,Salvation Army,Conway St,needed.pipe.whites,Monday,False,True,True,False,,,Chit system available.,Brighton Area,South East,England,Alcoholics Anonymous
e2b3a650-e496-51af-b5eb-0cd13b116f44,Portslade,10:30,1hr,BN41 1LB,50.832265,-0.213633,South Portslade Community Centre,"Church Rd,Portslade",studio.scans.bucket,Wednesday,False,True,False,False,,,,Brighton Area,South East,England,Alcoholics Anonymous
dd8d0f9e-9b9c-58f8-b4d3-595a0cc0a8ef,Portslade,10:30,1hr,BN41 1LB,50.832265,-0.213633,South Portslade Community Centre,"Church Rd,Portslade",studio.scans.bucket,Thursday,False,True,False,False,,,,Brighton Area,South East,England,Alcoholics Anonymous
a30b439f-9f63-5944-bbc0-2deaa6cb9ccb,Bristol Salvation Army,20:00,1hr 30mins,BS2 9EL,51.459686,-2.580283,Salvation Army Centre,"Logos House,Wade St",food.speak.length,Saturday,False,True,False,True,All mtgs 'open'.,,,Bristol and District,South Midlands,England,Alcoholics Anonymous
246a69c8-c9c9-5028-81f2-2d66d5768754,Bristol Stockwood Friends Mid Week,19:00,1hr,BS14 8SP,51.410337,-2.545108,Christ The Servant Church,"Stockwood Rd,Stockwood",bills.brain.crowned,Wednesday,False,True,False,True,All mtgs 'open'.,,,Bristol and District,South Midlands,England,Alcoholics Anonymous
2069fc0f-6619-521b-8fb3-f9ce3344d092,Bristol Tower Hill Discussion,19:00,1hr,BS2 9EL,51.459686,-2.580283,Salvation Army Centre,"Logos House,Wade St",hints.brief.corner,Wednesday,False,True,False,False,,,,Bristol and District,South Midlands,England,Alcoholics Anonymous
ca86c6a6-7fc2-5cc1-90da-9e6eb4825c74,Thornbury Hope,19:30,1hr,BS35 2AQ,51.608517,-2.526252,Thornbury Methodist Church Hall,4 High St,being.forensic.mornings,Friday,False,True,False,True,'Open' mtgs on request.,,1st Friday each month Step mtg & last FridayTraditions mtg,Bristol and District,South Midlands,England,Alcoholics Anonymous
c97bae4c-71b3-5077-a8da-4723d2138e07,Stockport Kimberley St Newcomers,19:30,1hr 30mins,SK3 8EB,53.398329,-2.161918,Kimberley Street Day Centre,Kimberley St,breed.path.option,Tuesday,False,True,False,True,'Open' mtgs on request.,,Traditions mtg 1st Tuesday each month.,Cheshire East,North West,England,Alcoholics Anonymous
3e2f25c0-f6f7-563c-8af3-ec591ea51dc0,Warrington Pathways To Recovery,12:15,1hr 30mins,WA1 1DE,53.386747,-2.595863,Pathways (CGL),14 Bold St,myself.eagle.rigid,Wednesday,False,True,False,True,All mtgs 'open'.,,,Cheshire East,North West,England,Alcoholics Anonymous
8799efb7-e193-5207-9e70-84a83402716a,Frieth Step 3 & 11 Meditation,18:00,1hr,RG9 6PR,51.604945,-0.851588,Frieth Village Hall,Freith,careless.thudding.norms,Sunday,False,True,False,False,,,,Chiltern and Thames,South Midlands,England,Alcoholics Anonymous
95fd7cc8-1607-59ac-abf4-b88bf2683a38,Hambleden Mens,19:00,1hr 30mins,RG9 6RP,51.572224,-0.869738,Hambleden Village Hall,Hambleden,admires.sprinkler.insects,Wednesday,False,True,True,False,,,Chit system available.,Chiltern and Thames,South Midlands,England,Alcoholics Anonymous
fb41e104-b459-56aa-b851-b41cf121b5df,High Wycombe As Bill Sees It Hybrid,19:15,1hr,HP11 1BJ,51.626912,-0.742416,Trinity United Reformed Church,London Rd,basis.copper.indoor,Saturday,False,True,True,True,All mtgs 'open'.,,Zoom meeting ID: 8386196805 No password,Chiltern and Thames,South Midlands,England,Alcoholics Anonymous
c7b81313-6914-52c2-af35-6e007a9eb88c,High Wycombe Newcomers Hybrid,18:30,1hr,HP11 2RZ,51.633178,-0.760911,Oasis House,George St,robots.jumps.debate,Monday,False,True,False,True,All mtgs 'open'.,,Zoom meeting ID: 838 619 6805. No password required.,Chiltern and Thames,South Midlands,England,Alcoholics Anonymous
bb3cb715-a162-57b6-a6c3-ef9c5fb5b037,Marlow Big Book,10:30,1hr,SL7 1NQ,51.56893,-0.772171,Pugin Rooms,"St Peter's Church,St Peter's St",lighters.pizzas.latitudes,Saturday,False,True,False,False,,,,Chiltern and Thames,South Midlands,England,Alcoholics Anonymous
de2b7f4b-9eea-57f1-ab22-b94d0214a82a,Princes Risborough Newcomers,20:00,1hr 15mins,HP27 0DH,51.721237,-0.834073,Princes Risborough Methodist Church,Wycombe Rd,twinkling.hints.solve,Monday,False,True,False,False,,,,Chiltern and Thames,South Midlands,England,Alcoholics Anonymous
847cd70b-0d9b-50e2-82ee-f2656390ca87,Hoxton Big Book Step,19:30,1hr,N1 5LF,51.53376,-0.082407,St Anne's Community Hall,"Hemsworth St,Whitmore Est",awake.fans.phones,Friday,False,True,False,False,,,,City Of London,London (North),England,Alcoholics Anonymous
6c83348c-7ff0-56a2-beea-20d8c63745f4,Penryn,19:30,1hr 30mins,TR10 8LT,50.168155,-5.10317,Chamber Of Commerce,Higher Market St,held.precluded.gentlemen,Tuesday,False,False,True,True,'Open' mtgs on request.,,Chit system available.,Cornwall,South West,England,Alcoholics Anonymous
b8d6a56d-e5d6-521b-b121-345bc760b536,Wadebridge,19:30,1hr 30mins,PL27 6AE,50.515463,-4.829476,The Pavillion,"Bowling Green Car Park,Egloshayle Rd",fillings.deadline.risks,Friday,False,True,True,False,,,,Cornwall,South West,England,Alcoholics Anonymous
2141cb01-4a65-530b-b667-b974adc0db69,Coventry All Souls,19:00,1hr,CV5 8DX,52.405751,-1.537165,All Souls Church,Kingsland Ave,stamp.good.churn,Thursday,True,True,True,True,'Open' mtgs on request.,,,Coventry and Warwickshire,Midlands,England,Alcoholics Anonymous
2df050fd-3a53-53e5-8117-1105ce076528,Crediton Step,19:30,1hr 15mins,EX17 3NH,50.792373,-3.674126,Crediton Hospital,Western Rd,trips.purchaser.investor,Tuesday,False,True,True,True,First Tues each month 'open'.,,,Devon Central,South West,England,Alcoholics Anonymous
dadc3695-273b-5a2e-98a2-9faaaf335f8d,Exeter Jezyk Serca Polish Speaking,17:30,1hr,EX4 8LZ,50.739011,-3.496568,The Beacon,Beacon Ln,goats.squad.sleeps,Thursday,False,False,False,False,,,,Devon Central,South West,England,Alcoholics Anonymous
3fbf590f-f43f-5f29-8dfa-ebac9146c9c5,Ilfracombe As Bill Sees It,19:30,1hr,EX34 8EE,51.204945,-4.127905,Trinity Rooms,Holy Trinity Church,birdcage.lied.campfires,Thursday,False,False,False,True,'Open' mtgs on request.,,,Devon Central,South West,England,Alcoholics Anonymous
1e7bb3d7-ef71-5ffc-ac0d-599c0ebaaa54,Cockfield Courage To Change,19:00,1hr 15mins,DL13 5DL,54.612679,-1.80709,Lipscomb Hall,Cockfield,sedative.poem.deprives,Thursday,False,True,False,True,Open mtgs on request.,,,Durham and Cleveland,North East,England,Alcoholics Anonymous
3019bab3-21ef-5f0d-962e-9880a90286e1,Dover Beginners,19:00,1hr 30mins,CT16 2PU,51.133602,1.306359,St Peter & St Pauls Church Hall,St Alphege Rd,cake.season.tables,Friday,False,True,False,True,All mtgs 'open'.,,,East Kent,South East,England,Alcoholics Anonymous
cec54c58-cccc-5027-8908-ec3b84490eaf,Tankerton Womens Find Peace By The Sea,19:00,1hr,CT5 2HD,51.361716,1.045162,Church Of The Holy Spirit,81A Northwood Rd,opens.movie.volume,Thursday,False,True,False,False,,,,East Kent,South East,England,Alcoholics Anonymous
81dcfedb-84da-53a3-b1f4-c2d5d46954ff,Rossendale Sisters In Sobriety,19:00,1hr 30mins,BB4 8NL,53.72325,-2.28595,Rakefoot Methodist Church,"York St,Crawshawbooth",free.canoe.winds,Tuesday,False,True,False,False,,,,East Lancs,North West,England,Alcoholics Anonymous
52b96c5d-790b-58bc-ae97-692d9bc01eaf,Chingford,20:00,1hr 30mins,E4 7HP,51.628411,0.004082,St Theresa's Hall,Station Rd,online.hurls.alarm,Thursday,False,False,False,True,Last Thur each mnth 'open'.,,,East London,London (North),England,Alcoholics Anonymous
08d99a73-f4a7-55d7-bd94-64d6e73acd63,Hackney Wick Mens Newcomer,17:00,1hr,E9 5JA,51.545592,-0.031129,St Mary Of Eton Church,Eastway,butter.begin.encounter,Saturday,False,False,False,False,,,,East London,London (North),England,Alcoholics Anonymous
33777072-e64f-5ccc-bacd-63185b031265,Ilford Septyni Karaliai Lithuanian Speaking,19:00,,IG1 1QP,51.560745,0.083414,326 High Rd,326 High Rd,select.festivity.sleepy,Tuesday,False,False,True,True,All mtgs 'open'.,,,East London,London (North),England,Alcoholics Anonymous
8da6091b-a3b3-5bf8-b246-c205097a757c,Ilford Septyni Karaliai Lithuanian Speaking,19:00,,IG1 1QP,51.560745,0.083414,326 High Rd,326 High Rd,select.festivity.sleepy,Thursday,False,False,True,True,All mtgs 'open'.,,,East London,London (North),England,Alcoholics Anonymous
6162cbde-86c2-504a-979d-7ed6687e4626,Ilford Septyni Karaliai Lithuanian Speaking,15:00,,IG1 1QP,51.560745,0.083414,326 High Rd,326 High Rd,select.festivity.sleepy,Saturday,False,False,True,True,All mtgs 'open'.,,,East London,London (North),England,Alcoholics Anonymous
e018cde5-44e0-5082-adcd-663af9f10874,Poplar Nadzieja (Hope) Polish Spoken,20:00,1hr,E14 6EP,51.51219,-0.021385,Guild Hall,"St Mary & St Joseph Church,Entrance On Canton St",nature.edits.throw,Friday,False,False,True,True,All mtgs 'open'.,,Chit system available.,East London,London (North),England,Alcoholics Anonymous
61412e3a-bca1-5fff-9122-43bed255660f,Eastbourne Old Town Step,18:00,1hr,BN21 1PY,50.774508,0.266248,Community Wise,Ocklynge Rd,jumped.sport.slap,Wednesday,False,True,False,True,All mtgs 'open'.,,,East Sussex,South East,England,Alcoholics Anonymous
debddd21-496a-5a11-8e94-6b589c5d0898,Uckfield Morning Step 11,07:30,1hr,TN22 5AE,50.967938,0.096656,United Reformed Church,76 New Town,freedom.octagon.football,Monday,False,False,False,False,,,,East Sussex,South East,England,Alcoholics Anonymous
8ab55a38-64d6-55a6-9747-be830837fee7,Glasgow Dromader Polish Speaking,19:00,2hrs,G81 1BL,55.90173,-4.405902,New Beginning Rooms,45B Kilbowie Rd,needed.spring.shovels,Sunday,False,False,False,False,,,,Glasgow North West,Glasgow,England,Alcoholics Anonymous
5c25dc12-b876-582b-8091-cced154e8194,Bridlington Step Discussion,19:30,1hr 30mins,YO16 4SH,54.084081,-0.208736,Morrison's Supermarket Community Rm,Bessingby Rd,rams.nation.angel,Friday,False,True,True,False,,,,Hull and East Riding,North East,England,Alcoholics Anonymous
40c94cb6-5cd7-52fa-b41a-947b45a7d2e6,Bridlington Themed/Open Discussion,19:30,1hr 30mins,YO16 4SH,54.084081,-0.208736,Morrison's Supermarket Community Rm,Bessingby Rd,rams.nation.angel,Monday,False,True,True,True,2nd Mon each month 'open'.,,,Hull and East Riding,North East,England,Alcoholics Anonymous
c7444aa3-70ee-5ea5-a812-139c390fb15e,Hull Victoria Dock Just For Today,19:30,1hr 30mins,HU9 1TL,53.741269,-0.32392,Victoria Dock Village Hall & Community Centre,"South Bridge Rd,Victoria Dock",range.useful.monday,Wednesday,False,True,True,True,All mtgs 'open'.,,,Hull and East Riding,North East,England,Alcoholics Anonymous
43bf8822-f09d-5fc1-b0e6-bedb7729cc8b,Hull Victoria Dock Just For Today,19:30,1hr 30mins,HU9 1TL,53.741269,-0.32392,Victoria Dock Village Hall & Community Centre,"South Bridge Rd,Victoria Dock",range.useful.monday,Sunday,False,True,True,True,All mtgs 'open'.,,,Hull and East Riding,North East,England,Alcoholics Anonymous
addf80b5-20fd-5a5e-8fff-aacd589a83ef,London Colney There Is A Solution,20:00,1hr 15mins,AL2 1QA,51.719853,-0.290607,St Peters Church,Riverside,safely.fade.drives,Friday,False,True,False,True,All mtgs 'open'.,,,Lea Valley,Eastern,England,Alcoholics Anonymous
abddc719-ed23-5ff2-8ae6-022728ec291d,Boston Sobriety & Beyond,19:00,1hr 30mins,PE21 8HD,52.978151,-0.039684,Zion Methodist Church,Brothertoft Rd,orange.shorts.trials,Thursday,False,True,False,False,,,"Entrance located at the rear of the building, go through gates on the LHS.",Lincolnshire,Midlands,England,Alcoholics Anonymous
1d3b679e-2042-5d13-81e8-a6b9de6bbfff,Liverpool,20:00,1hr 30mins,L17 9PG,53.377592,-2.945942,St Charles Church,Aigburth Rd,slips.waters.oiled,Saturday,False,True,False,True,Last Sat each month 'open'.,,,Liverpool City,North West,England,Alcoholics Anonymous
6d9c7a71-43e4-5603-b389-7aeb935a6d3b,Knightsbridge Kinnerton St,19:00,1hr,SW1X 8ED,51.501335,-0.157092,St Paul's Church Hall,77 Kinnerton St,book.clips.extend,Wednesday,False,False,False,True,All mtgs 'open'.,,,London Chelsea,London (North),England,Alcoholics Anonymous
2c854889-2405-5a9b-84b8-ca75a83aac54,Sober Smiles For Newcomers,19:15,1hr,N14 4HE,51.645138,-0.138634,Christ The King Church (Small Hall),29 Bramley Rd,horses.cave.nerve,Tuesday,False,True,True,True,All mtgs 'open'.,,,London North,London (North),England,Alcoholics Anonymous
57e2f640-f7e9-5abd-a505-1b8cb21b640a,Archway Sobriety Unlimited Step,19:45,1hr,N19 3TD,51.566023,-0.134511,Archway Methodist Church,"Central Hall Buildings,Archway",suffice.pulled.region,Monday,False,False,False,True,All mtgs 'open'.,,,London North East,London (North),England,Alcoholics Anonymous
f9d14fb1-5f21-5d38-a785-bb5f561449bc,Orpington Desire To Stop,19:30,1hr 30mins,BR5 4AQ,51.384528,0.1106,Salvation Army Church,Wellington Rd,amount.headed.quiz,Saturday,False,True,True,False,,,,London North Kent,London (South),England,Alcoholics Anonymous
1956df60-16b3-5575-8a4c-eb09b81758fc,Streatham Breakfast,09:00,1hr,SW16 1TH,51.42637,-0.139856,Mount Carmel,12 Aldrington Rd,claims.degree.crops,Saturday,False,True,False,False,,,,London South,London (South),England,Alcoholics Anonymous
bce77a31-982d-5ec7-94f7-4c34baec0925,Lewisham Discussion,11:45,1hr,SE13 7UW,51.456304,-0.015759,St Mary's Community Centre,Ladywell Rd,pops.chips.potato,Wednesday,False,False,False,False,,,,London South East (East),London (South),England,Alcoholics Anonymous
7be41531-4cf0-5005-9fad-0113a44a2431,East Twickenham: Sober At Seven,07:00,,TW1 2QJ,51.456868,-0.308732,The Arches,"Richmond Bridge,Richmond Rd,Entrance Via Curved Iron Gate On Corner Of /Willoughby Rd,East Twickenham",pocket.shop.silks,Wednesday,False,False,False,False,,,,London South West,London (South),England,Alcoholics Anonymous
27e4211b-be2e-5829-a061-5c4783c890fb,London Tylko Dzisiaj Polish Speaking,15:00,1hr,NW1 1DT,51.527909,-0.130894,2 Gratfon Pl,2 Gratfon Pl,love.boost.crust,Sunday,False,False,True,True,All mtgs 'open'.,,,London West End,London (North),England,Alcoholics Anonymous
1a1e3f04-05bf-5884-865e-5c9748abab51,Marylebone Newcomers,19:30,1hr 30mins,NW1 6NJ,51.524349,-0.166456,St Paul's Centre,Broadley Terrace Entrance,skin.toast.buzz,Wednesday,False,False,False,False,,,,London Westway,London (North),England,Alcoholics Anonymous
bc06657a-f465-5fed-b757-ad3ac68ae2bf,Altrincham Priory,11:00,1hr 30mins,WA15 0NU,53.36643,-2.327118,Priory Hospital,"Rappax Rd,Hale",pads.estimates.meant,Saturday,False,True,False,False,,,,Manchester,North West,England,Alcoholics Anonymous
04368321-4848-5235-ab3f-9aa39f8ca8f5,Eccles,19:00,1hr 30mins,M30 0TU,53.48253,-2.339314,Eccles Library,28 Barton Ln,face.junior.luck,Tuesday,False,True,False,False,,,,Manchester,North West,England,Alcoholics Anonymous
ca667e1c-6516-5c38-b5e7-a5c1b9e7eedc,Farsi Manchester,18:30,1hr 30mins,M4 7HY,53.483541,-2.217108,20 Piercy St,Ancoats,manage.flood.paper,Wednesday,False,True,False,False,,,,Manchester,North West,England,Alcoholics Anonymous
123a7f06-0ab8-5c6d-9286-8321274b3319,Swinton,14:30,1hr 30mins,M27 4BQ,53.511996,-2.335614,Agnes Hopkins Centre,"Clarenden Rd,Swinton",daily.whips.than,Sunday,False,True,False,False,,,,Manchester,North West,England,Alcoholics Anonymous
7baadc2b-45c1-5175-b6e8-791937bb30ec,Urmston,19:30,1hr 30mins,M41 0TY,53.449577,-2.352076,Greenfield Church,Primrose Ave,pump.jolly.tones,Saturday,False,True,False,False,,,,Manchester,North West,England,Alcoholics Anonymous
daf5a41c-dcdf-5b93-8e9a-ef5ebdf1f7fd,Frimley Sobriety Sisters,19:00,1hr,GU16 9AR,51.31087,-0.733543,Frimley Baptist Church,Balmoral Drive,ironclad.forgotten.irritated,Tuesday,False,True,False,False,,,,Mid Surrey,South East,England,Alcoholics Anonymous
02151532-2758-5719-9615-b4d02727f6e8,Guildford Step,20:00,1hr 15mins,GU2 4BS,51.232364,-0.578905,United Reformed Church,83 Portsmouth Rd,sing.soup.blaze,Wednesday,False,False,False,False,,,,Mid Surrey,South East,England,Alcoholics Anonymous
ef31ac78-7531-563a-aa46-f031d540e654,Hang Tight Men's Meeting,19:15,1hr 15mins,GU14 7AP,51.292232,-0.749691,St Peters Church - Parish Centre (Side Door,"Via Church Pathway Through Arch),60 Church Ave",deriving.bedding.skim,Wednesday,False,True,False,False,,,,Mid Surrey,South East,England,Alcoholics Anonymous
5a71fc78-99db-5ca3-adaf-391a7e27ccba,Bedford Przyjaciele Billa W Polish Speaking,20:15,1hr,MK40 3EU,52.136874,-0.465019,Sacred Heart Of Jesus Church,120 Mill St,locker.costs.star,Friday,False,False,False,False,,,,North Herts and North Beds,Eastern,England,Alcoholics Anonymous
f688fab9-9ca0-5823-8098-3f4b9a462c0a,Royston,19:00,1hr,SG8 7DA,-37.8136276,144.9630576,Town Hall (Committee Rm),Melbourn St,singer.maker.duke,Sunday,False,False,False,False,,,Temp venue change: until Oct 2023 (date tbc) You can find us in our new temp venue in the Committee Rm at Royston Town Hall. Newcomers very welcome.,North Herts and North Beds,Eastern,England,Alcoholics Anonymous
a1f0ea4a-4450-511d-8d83-fc19670bf6fc,Royston,19:30,1hr,SG8 7DA,-37.8136276,144.9630576,Town Hall (Committee Rm),Melbourn St,singer.maker.duke,Wednesday,False,False,False,False,,,Temp venue change: until Oct 2023 (date tbc) You can find us in our new temp venue in the Committee Rm at Royston Town Hall. Newcomers very welcome.,North Herts and North Beds,Eastern,England,Alcoholics Anonymous
d8056c80-8195-5553-8c4c-c19bcc96d42b,Stevenage Steps,19:00,1hr 30mins,SG1 4DA,51.920909,-0.198185,St Nicholas Church,Rectory Ln,plug.yours.basket,Monday,False,True,False,False,,,,North Herts and North Beds,Eastern,England,Alcoholics Anonymous
cbd959bc-883c-5a75-96dc-689d150403b9,"Richmond (North Yorkshire) Sharing Experience, Strength & Hope",19:30,1hr,DL10 4AE,54.40486,-1.7365,Richmond Methodist Church,Queens Rd,fondest.pins.brink,Wednesday,False,True,False,False,,,,North Yorkshire,North East,England,Alcoholics Anonymous
78075a04-7ceb-5936-993d-5d555dccb847,Stockbridge Just For Today,12:30,1hr,SO20 6DP,51.128875,-1.492084,Longstock Village Hall,Stockbridge Rd,revealing.rooster.thread,Friday,False,True,False,True,1st Fri each month 'open'.,,,Northdown,South East,England,Alcoholics Anonymous
220f3af0-6168-5090-9272-2db3119ce925,Worksop,19:30,1hr 30mins,S80 2LA,53.301473,-1.116375,The Centre Place,"Abbey Street Community Centre,Abbey St",prompting.dream.magic,Friday,False,True,True,False,,,,Nottinghamshire or Leicestershire,Midlands,England,Alcoholics Anonymous
82b656e1-2366-5d9e-979b-bd36c4095ce4,Fenton Big Book Study,19:30,1hr,ST4 4NW,52.999304,-2.168405,Temple Street Methodist Church,"Temple St,Fenton",older.hunt.post,Wednesday,False,True,False,False,,,,Potteries and District,Midlands,England,Alcoholics Anonymous
1916c484-377c-53b3-828c-276c6075f3b2,Cheltenham Our Primary Purpose,18:30,1hr,GL52 8BA,51.948312,-2.057489,St Michael's Centre,"School Rd,Bishops Cleeve",album.loaded.spent,Saturday,False,True,False,True,'Open' mtgs on request.,,Car park at back of building accessed via Pecked Ln and Churchfields,Severn,South Midlands,England,Alcoholics Anonymous
d993305f-364f-58ee-992e-498395869098,Gloucester Horyzont Polish Speaking,19:00,1hr,GL1 2QS,51.869153,-2.247337,St Mary's Congregational Church,St Mary's St,asserts.sock.tuck,Sunday,False,False,False,False,,,,Severn,South Midlands,England,Alcoholics Anonymous
3f0df941-105c-52a1-add6-f1c1dc733702,New Milton There Is A Solution,19:15,1hr 15mins,BH25 5LA,50.758645,-1.660244,Girl Guide Hut,Lake Grove Rd,refusals.clinic.airship,Thursday,False,True,False,False,,,Big Book Study,Solent,South East,England,Alcoholics Anonymous
4f931dfe-896a-52ba-80b5-5ca4c0d81ffc,Leighton Buzzard Newcomers,20:00,1hr,LU7 1EQ,51.918708,-0.660637,Friends Meeting House,25 North St,smug.deputy.villa,Tuesday,False,False,False,True,All mtgs 'open'.,,Zoom Meeting ID: 4534266149   For Password email: lbtuesdaynewcomers@gmail.com,South Bedfordshire,Eastern,England,Alcoholics Anonymous
fbfe818e-62a6-5cb4-9e28-d15e2384ecf1,Torbay Hospital,18:00,1hr 30mins,TQ2 7AA,50.482316,-3.553804,Old Board Rm,"Torbay Hospital, Newton Rd",weeps.dares.arrow,Saturday,False,True,False,True,All mtgs 'open'.,,,South Devon,South West,England,Alcoholics Anonymous
52a3910b-f681-5b3b-9808-01f83b46f661,Totnes Lunchtime,12:30,1hr,TQ9 5AB,50.430259,-3.679453,St Johns Church,26 Bridgetown,locator.enjoyable.stiletto,Friday,False,False,False,False,,,,South Devon,South West,England,Alcoholics Anonymous
61c1643a-c9e1-54a3-b922-932ad1eed83a,Felixstowe A Common Solution,19:00,1hr 30mins,IP11 7NZ,51.961118,1.347734,United Reformed Church,47 Orwell Rd,pushed.vocal.eagle,Monday,False,True,False,False,,,,South East Anglian,Eastern,England,Alcoholics Anonymous
d12c5a6f-fd9c-5247-b3ae-7494d5b84668,Felixstowe Step Discussion,20:45,1hr,IP11 7NZ,51.961118,1.347734,United Reformed Church,47 Orwell Rd,pushed.vocal.eagle,Monday,False,True,False,False,,,,South East Anglian,Eastern,England,Alcoholics Anonymous
b1d44d9e-72e4-5665-99be-f05a7a187744,Rotherham As Bill Sees It,19:30,1hr 15mins,S60 2EN,53.427403,-1.354668,Carnson House (CGL),1 Moorgate Rd,ground.funded.issue,Thursday,False,True,False,True,2nd Thurs each mnth 'open'.,,,South Yorkshire and North East Derbyshire,North East,England,Alcoholics Anonymous
f94ef83a-e380-5a42-8752-1821aebb0abe,Sheffield Taplin Rd,18:00,1hr 30mins,S6 4LG,53.403017,-1.505689,Baptist Church Hall,"Hawthorn Rd,Hillsborough",valid.pill.even,Saturday,False,False,False,False,,,,South Yorkshire and North East Derbyshire,North East,England,Alcoholics Anonymous
8f062243-5568-597f-b7a9-ce6f9b18f5ee,Sandown Women In Recovery,10:00,1hr 30mins,PO36 9GG,50.652641,-1.16132,The Broadway Centre,1 The Broadway,segmented.complain.edicts,Thursday,False,True,False,False,,,,Southdown,South East,England,Alcoholics Anonymous
37f1dd36-3dd3-59d9-88a5-9e167baef892,Sunderland Daily Reflections,15:00,1hr,SR1 1TE,54.908123,-1.382028,Betsy Jenny Wellbeing Café,30 Bridge St,wisdom.lied.button,Thursday,False,False,False,True,All mtgs 'open'.,,,Sunderland and District,North East,England,Alcoholics Anonymous
