Guid,Title,Time,Duration,Postcode,Latitude,Longitude,Venue,Address,What3Words,Day,Hearing,Wheelchair,Chit,Open,OpenFormat,Format,Note,Region,Area,Country,Type
c628ba0a-9f2c-54c2-8749-6ecedd886408,Bristol Newcomers Speaker,20:00,1hr,BS8 1LL,51.456315,-2.613331,University Catholic Chaplaincy,"103 Queens Rd,Clifton",drill.flank.pack,Monday,False,False,False,True,All mtgs 'open'.,,Open speaker meeting.,Bristol and District,South Midlands,England,Alcoholics Anonymous
daa67af9-57ab-5c5a-8622-1be866e07a56,Bristol Newcomers Step And Tradition,19:30,1hr,BS8 1LL,51.456315,-2.613331,University Catholic Chaplaincy,"103 Queens Rd,Clifton",drill.flank.pack,Wednesday,False,False,False,False,,,Email: Newcomers.clifton@gmail.com,Bristol and District,South Midlands,England,Alcoholics Anonymous
7f58c01b-1005-5f36-b83a-b7d5824dbcb4,Bristol Young Persons Topic,19:00,1hr,BS7 8PD,51.48127,-2.588377,Friends Meeting House,"300 Gloucester Rd,Horfield",penny.eagles.circle,Friday,True,True,False,True,All mtgs 'open'.,,,Bristol and District,South Midlands,England,Alcoholics Anonymous
551cc1eb-a596-580a-9a14-4fea9be4e999,Lodge Causeway,15:00,1hr,BS16 3QG,51.474156,-2.530031,St John's Church Hall,Lodge Causeway,mutual.gangs.piles,Sunday,True,True,False,True,All mtgs 'open'.,,,Bristol and District,South Midlands,England,Alcoholics Anonymous
26343b08-9ca9-5393-acb8-a4a61370b388,Handforth St Chads,20:00,1hr 15mins,SK9 3ES,53.349167,-2.214727,St Chads Parish Church,Wilmslow Rd (Next To Health Centre),abode.focal.seated,Thursday,False,False,False,False,,,,Cheshire East,North West,England,Alcoholics Anonymous
8880f40b-3de9-5ba2-87f1-90a67a0cc01f,Beaconsfield Life After 10,17:30,1hr,HP9 2JW,51.600237,-0.636436,The Fitzwilliams Centre,"Windsor End,Old Town",cones.oven.rabble,Sunday,False,False,False,False,,,,Chiltern and Thames,South Midlands,England,Alcoholics Anonymous
064b77f9-4feb-54be-b998-63539412cbe7,Iver Recovery,19:30,1hr 30mins,SL0 9DD,51.50245,-0.506616,St Leonards Hall,"St Leonards Walk,Richings Park",turkey.oasis.relate,Sunday,False,True,True,True,'Open' mtgs on request.,,,Chiltern and Thames,South Midlands,England,Alcoholics Anonymous
24bc9539-92dd-53da-8075-9bd9770fee83,Maidenhead,19:30,1hr 15mins,SL6 4HE,51.51996,-0.736605,All Saints Church,Boyne Hill Rd,added.bunny.sheet,Friday,False,True,True,True,Last Fri each mnth 'open'.,,No dogs except guide dogs.,Chiltern and Thames,South Midlands,England,Alcoholics Anonymous
40dc83dc-1da1-5ec9-875c-585e8014f1d0,City Breakfast,07:30,1hr,EC3V 9EA,51.512477,-0.086272,St Edmund The King Church,Lombard St (Side Entrance In George Yard),calls.values.hooks,Monday,False,True,True,True,All mtgs 'open'.,,No mtg Bank Holiday.,City Of London,London (North),England,Alcoholics Anonymous
6c30c128-d9b7-5fb6-8fe6-2811c09faeb6,City Breakfast: 3-7-11 Step Physical & Online,07:30,1hr,EC3V 9EA,51.512477,-0.086272,St Edmund The King Church,Lombard St (Side Entrance In George Yard),calls.values.hooks,Tuesday,False,True,False,False,,,Join URL: https://us06web.zoom.us/j/614220999?pwd=TGVLL0VZNW5pa1Bhejd0Q0E5Q0dUZz09,City Of London,London (North),England,Alcoholics Anonymous
bef23e62-bec2-53df-bdcc-1f2d8babc5d1,City Starters,07:30,1hr,EC3V 9EA,51.512477,-0.086272,St Edmund The King Church,Lombard St (Side Entrance In George Yard),calls.values.hooks,Thursday,False,True,False,True,All mtgs 'open'.,,,City Of London,London (North),England,Alcoholics Anonymous
b0885874-368f-5803-8b0e-7ae04fe83d7a,Alcester,19:30,1hr 30mins,B49 5DY,52.215563,-1.87479,Our Lady & St Joseph's RC Church,Priory Rd,hops.jubilant.talkative,Thursday,False,True,True,True,'Open' mtgs on request.,,,Coventry and Warwickshire,Midlands,England,Alcoholics Anonymous
9cf48c13-c9c8-5f2a-96e5-c04d3a845d41,Leek Wootton Step,19:30,1hr,CV35 7RB,52.319494,-1.57694,Leek Wootton Village Hall,Warwick Rd,sooner.shape.pens,Wednesday,False,False,False,False,,,,Coventry and Warwickshire,Midlands,England,Alcoholics Anonymous
8c27edc6-32e7-5d2f-a736-b0f58f31450a,Barnstaple Steps & Traditions,19:30,1hr 30mins,EX31 1DR,51.079988,-4.0624,Small Room,"Castle Centre,25 Castle St",shins.outfit.page,Friday,False,True,False,True,'Open' mtgs on request.,,,Devon Central,South West,England,Alcoholics Anonymous
34e72b98-4293-5e6a-8e6d-63d0468ebd41,Crediton Big Book Study,19:30,1hr,EX17 3AW,50.790097,-3.655873,Crediton Methodist Church,Union Rd,buzzing.gossiping.usual,Friday,False,True,False,False,,,,Devon Central,South West,England,Alcoholics Anonymous
cc74d94f-add4-55b8-915b-977ed600a8f5,Ashford,19:30,1hr 30mins,TN23 4EU,51.138026,0.857232,St Simons Church Hall (Rear Entrance),Brookfield Rd,dine.smoke.fumes,Wednesday,False,False,True,True,1st Wed each mnth 'open'.,,Chit system available.,East Kent,South East,England,Alcoholics Anonymous
990424a9-e987-5b79-a27b-617c5fc0bcd2,Faversham Multi-Mtg Speaker,10:00,1hr 30mins,ME13 7JW,51.314991,0.88429,Carmel Rm,"National Shrine Of St Jude,34 Tanners St",wealth.vowed.existence,Wednesday,False,False,True,True,All mtgs 'open'.,,Chit system available.,East Kent,South East,England,Alcoholics Anonymous
79303ac4-c881-5e36-8fb4-daae3d996f9e,Faversham Multi-Mtg Speaker,20:00,1hr 30mins,ME13 7JW,51.314991,0.88429,Carmel Rm,"National Shrine Of St Jude,34 Tanners St",wealth.vowed.existence,Friday,False,False,True,True,Last Fri each month 'open'.,,Chit system available.,East Kent,South East,England,Alcoholics Anonymous
a2c3108d-29e2-5cab-818f-75835ea331f4,Faversham Multi-Mtg Step Study,11:00,1hr 30mins,ME13 7JW,51.314991,0.88429,Carmel Rm,"National Shrine Of St Jude,34 Tanners St",wealth.vowed.existence,Monday,False,False,True,True,All mtgs 'open'.,,Chit system available.,East Kent,South East,England,Alcoholics Anonymous
a91b9815-a645-5144-b07b-7822a8dd463b,Sittingbourne Road To Recovery,20:00,1hr 15mins,ME10 4PB,51.340207,0.735773,Sittingbourne Methodist Church Centre,Grafton Rd,vibes.parent.ears,Tuesday,False,True,False,True,All mtgs 'open'.,,Doors open at 19.00.,East Kent,South East,England,Alcoholics Anonymous
fb563267-2ff1-5320-b85d-08edfa9a1d30,Accrington Keep It Simple,18:00,1hr 30mins,BB5 0DE,53.752799,-2.386623,Antley Methodist Church,Blackburn Rd,client.swing.fear,Saturday,False,True,False,False,,,,East Lancs,North West,England,Alcoholics Anonymous
9d10a255-ed96-5860-8b60-db0ff4fa30d7,Blackburn Fenix (Polish Speking),18:30,1hr 30mins,BB2 2EF,53.746176,-2.486591,Phoenix Hub,"Salvation Army Hostel Grounds,Heaton St",clay.impact.rooms,Wednesday,False,False,False,True,All mtgs 'open'.,,,East Lancs,North West,England,Alcoholics Anonymous
2f40ccc4-0920-5395-88b7-c5d087786d9f,Hackney Serenity,07:30,1hr,E8 3QE,51.540961,-0.055497,Hackney Methodist Church,219 Mare St,lights.pose.awards,Thursday,False,True,False,True,All mtgs 'open'.,,,East London,London (North),England,Alcoholics Anonymous
c4db6a06-7a00-5e50-822c-68d5f34ba4d3,Newhaven Steps To Recovery,13:00,1hr,BN9 9HN,50.790932,0.04477,St Michael's Church Hall,36 Second Ave,terribly.offshore.grasp,Wednesday,False,False,False,False,,,,East Sussex,South East,England,Alcoholics Anonymous
faf0d764-c2d6-5a1f-9d94-38bd881510a1,Wickford Share,19:30,1hr 30mins,SS12 9NR,51.602009,0.535838,Miracle House,2 Silva Island Way,moons.loudly.quick,Tuesday,False,True,False,True,All mtgs 'open'.,,,Essex,Eastern,England,Alcoholics Anonymous
2139d6a5-9e82-5369-90f8-201cb208bb1a,Watford Garston Step 11 Candle Lit Meditation,19:30,1hr,WD25 0NE,51.69103,-0.389006,Our Lady & St Michaels RC Church,"Crown Rise,Garston",lines.successes.stops,Sunday,False,True,False,True,All mtgs 'open'.,,,Lea Valley,Eastern,England,Alcoholics Anonymous
be64cb49-d932-54d3-92e6-54d4c619367c,Liverpool Eshe Road,13:00,1hr 30mins,L23 7AR,53.4882664,-3.0346493,United Reform Church,"Eshe Rd,Blundellsands",solo.wages.king,Friday,False,True,False,True,1st Friday each month 'open'.,,,Liverpool City,North West,England,Alcoholics Anonymous
f6ee39cf-99ef-5093-bb74-d084b238f0aa,Knightsbridge Pont Street Women's Tea Time Discussion,14:00,1hr,SW1X 0BD,51.496596,-0.1622,St Columba Church Of Scotland (Large Room),"Pont St,Bottom Of Beauchamp Place",casino.brand.feeds,Thursday,False,False,False,False,,,,London Chelsea,London (North),England,Alcoholics Anonymous
eba49d62-aa21-5075-a876-8f987b629a07,Pimlico Mid Morning,10:30,1hr,SW1V 4LY,51.488416,-0.143573,Holy Apostles Presbytery,47 Cumberland St,among.beside.deaf,Saturday,False,True,False,True,All mtgs 'open'.,,,London Chelsea,London (North),England,Alcoholics Anonymous
fd135514-6d4b-5326-8b88-eb233afccb64,Pimlico Noon Physical & Online,12:00,1hr,SW1V 4LY,51.488416,-0.143573,Holy Apostles Presbytery,47 Cumberland St,among.beside.deaf,Saturday,False,True,True,True,All mtgs 'open'.,,Simultaneous but separate online mtg - Meeting ID: 86834393810 Password: 888888,London Chelsea,London (North),England,Alcoholics Anonymous
592ab76b-bbc7-54b0-a0a6-7761e3517b37,Archway To Recovery,18:00,1hr 15mins,N19 5SP,51.563823,-0.133776,Hargrave Hall Community Centre,Hargrave Rd,sketch.ticket.moves,Friday,False,True,True,True,All mtgs 'open'.,,,London North East,London (North),England,Alcoholics Anonymous
f1d8f7d5-175b-5f03-928a-14d43d0e3854,Kentish Town Newcomers,18:30,1hr,NW5 2XT,51.551567,-0.137598,Our Lady Of Help Church,4 Lady Margaret Rd,appear.puns.extra,Wednesday,False,True,True,True,All mtgs 'open'.,,Chit system available.,London North East,London (North),England,Alcoholics Anonymous
c321783a-e7ae-5119-b29e-d3b7ff6869e3,Mildmay Step 11 Meditation,16:30,1hr,N1 4PL,51.548956,-0.081724,St Jude & St Paul's Church,113 Mildmay Grove (North),clouds.impact.drum,Monday,False,False,False,True,All mtgs 'open'.,,,London North East,London (North),England,Alcoholics Anonymous
1deb6563-5702-5781-8974-e98136109b76,Romford Clear Cut Directions Of How We Recovered,19:00,1hr,RM2 5EL,51.586935,0.200518,Hedley Room,"St Michaels Church,Gidea Park",begin.cabin.create,Friday,False,False,False,False,,,,London North East,London (North),England,Alcoholics Anonymous
35f0daec-23a3-5d05-8892-f1e4d21e6885,Romford Gratitude,19:30,1hr,RM1 4AT,51.581088,0.182338,St Edwards The Confessor RC Church,5 Park End Rd,silks.market.grapes,Thursday,False,True,False,False,,,,London North East,London (North),England,Alcoholics Anonymous
19d373a6-7d79-56d4-ad25-121f9de5e6f7,Bromley Newcomer Chip,19:30,1hr 30mins,BR1 5AF,51.420513,0.021082,St Andrews Church Hall,134B Burnt Ash Lane,trip.rift.miss,Sunday,False,True,True,True,All mtgs 'open'.,,Free parking available on site and on street from 18:30,London North Kent,London (South),England,Alcoholics Anonymous
aafd8efe-50b2-5cdf-b113-350c6c27dd72,Wilmington Living Sober & 12 Steps,18:30,1hr 30mins,DA2 7EH,51.429981,0.212334,St Michael & All Angels Church Hall,Church Hill,chats.statue.plan,Sunday,False,True,False,True,1st Sun each month 'open'.,,,London North Kent,London (South),England,Alcoholics Anonymous
fbac0a7f-3f21-59ff-8686-ecafdf4b0ca6,Uxbridge Step,20:00,1hr 30mins,UB8 1QW,51.548647,-0.474815,Friends Meeting House,"Friends Walk,York Rd,Off Belmont Rd",goal.today.holly,Monday,False,True,False,False,,,,London North Middlesex,London (North),England,Alcoholics Anonymous
d75b30f3-3f20-5c0f-b94c-8b7b20b51db8,Balham AA-DHD & Neurodiversity,18:30,1hr 15mins,SW12 9BS,51.44258,-0.154379,The Music Room,"St Mary & St John The Divine,Balham High Rd",solve.tubes.mugs,Saturday,False,False,False,True,All mtgs 'open'.,,"AA meeting for ADHD and other Neurodiversity ( ADHD, Autism,Dyslexia, Dysbraxia etc) Diagnosed, Undiagnosed or simply curious",London South,London (South),England,Alcoholics Anonymous
6dea7963-bf0c-57dc-95c0-886a6468f22b,Battersea Beginners,19:30,1hr,SW4 9SW,51.461438,-0.160647,St Barnabas Church,"Clapham Common,Northside (Entrance In Lavender Gdns)",fails.herb.wiping,Tuesday,False,True,False,True,All mtgs 'open'.,,,London South,London (South),England,Alcoholics Anonymous
ab5586ef-c031-5357-a363-1a1be1f5b2aa,New Cross Nareszcie Polish Speaking,19:15,1hr 45mins,SE14 6TJ,51.474602,-0.027839,466 New Cross Rd,466 New Cross Rd,trail.saints.jumped,Tuesday,False,False,True,True,All mtgs 'open'.,,Chit system available.,London South East (East),London (South),England,Alcoholics Anonymous
f1f9ab91-b627-5252-b521-c892f5dfaf29,Bermondsey,20:00,1hr 30mins,SE1 3UW,51.498964,-0.080975,St Mary Magdalene Church,193 Bermondsey St,drum.good.path,Tuesday,False,True,False,True,All mtgs 'open'.,,,London South East (West),London (South),England,Alcoholics Anonymous
29522784-b23b-5aa5-997e-05cdd3128af0,New Malden Step,14:00,2hrs,KT1 3SB,51.408622,-0.277148,St Pious X RC Church,"The Triangle,108 Orme Rd,Kingston",trail.fell.leaves,Saturday,False,True,False,False,,,,London South West,London (South),England,Alcoholics Anonymous
cd437bc4-5611-5936-8489-56732ddff99c,Richmond Lunchtime Newcomers,12:30,1hr,TW9 1TP,51.458832,-0.306515,Information And Reference Library,"The Old Town Hall,Whittaker Ave",makes.dated.clear,Wednesday,False,True,False,True,All mtgs 'open'.,,Mtg is held in the Whittaker Ellis Suite of the Richmond reference library. No Dogs except Guide/Hearing dogs.,London South West,London (South),England,Alcoholics Anonymous
f9b56f26-a5d6-52d5-ba34-2529d27ec544,Roehampton Step & Tradition,19:00,1hr,SW15 4HJ,51.450108,-0.239857,St Mary's Convent,Roehampton High St,flames.tummy.pays,Wednesday,False,True,False,True,Last Wed each month 'open'.,,,London South West,London (South),England,Alcoholics Anonymous
7fe5e700-e522-54c1-a3a6-1d0117b5b78f,Surbiton (Formerly Tolworth),20:00,1hr 30mins,KT6 6AF,51.392245,-0.297993,Surbiton Methodist Church,39 Ewell Rd,never.define.supper,Friday,False,True,False,False,,,,London South West,London (South),England,Alcoholics Anonymous
4a6dae88-b2a7-53cb-89e0-8aa360d79682,London Tylko Dzisiaj Polish Speaking,15:00,1hr,NW1 1DT,51.528068,-0.131306,2 Gratfon Pl,2 Gratfon Pl,farmer.evenly.keep,Sunday,False,False,True,True,All mtgs 'open'.,,,London West End,London (North),England,Alcoholics Anonymous
9fb43577-48e2-55b0-87eb-2385dd410e9c,Soho That Friday Feeling,16:00,1hr,WC2H 0EW,51.515109,-0.130276,Soho Recovery Centre,123 Charing Cross Rd,tuck.drum.transit,Friday,False,False,False,False,,,,London West End,London (North),England,Alcoholics Anonymous
2d80142d-d6a1-5d7a-b445-db109121a253,Hammersmith St Augustines,20:00,1hr,W6 8AU,51.491062,-0.223227,St Augustine's Church,55 Fulham Palace Rd,brass.thus.early,Monday,False,False,False,False,,,,London Westway,London (North),England,Alcoholics Anonymous
74d51910-fbe2-5e17-9cff-6f0947ea3c9a,Bolton Hall'ithwood,19:30,1hr 30mins,BL1 8LU,53.593608,-2.428891,Green Way Community Centre,Green Way,loudly.memory.mash,Tuesday,False,True,False,False,,,,Manchester,North West,England,Alcoholics Anonymous
aaec5508-2445-5d5c-a21b-aab9b114c8b7,Bolton Hall'ithwood,19:30,1hr 30mins,BL1 8LU,53.593608,-2.428891,Green Way Community Centre,Green Way,count.quick.transfers,Thursday,False,True,False,True,1st Thurs each month 'open'.,,,Manchester,North West,England,Alcoholics Anonymous
ad2ba076-5f74-5e10-aebb-628816ffed67,Manchester St Cuthberts,19:30,1hr 30mins,M40 7WF,53.491404,-2.219004,St Cuthbert's,61 Farnborough Rd,turns.bland.bugs,Monday,False,True,False,False,,,,Manchester,North West,England,Alcoholics Anonymous
1ec07b15-1e1c-521b-b2bc-53488a87ea61,Stockport It Works - It Really Does,19:00,1hr 30mins,SK3 9DX,53.403366,-2.165094,York St Community Centre,York St,office.resist.riding,Friday,False,True,False,False,,,,Manchester,North West,England,Alcoholics Anonymous
0584457b-e8c3-5706-adc0-d1dadb0bbc8e,Betchworth,20:00,1hr 15mins,RH3 7DN,51.234101,-0.267903,Hamilton Room,Church St,vows.mutual.ideas,Friday,False,True,False,True,1st Fri each mnth 'open'.,,,Mid Surrey,South East,England,Alcoholics Anonymous
c6e6036f-d380-5bf8-baf2-675fd3942f07,Chertsey Men's Feelings,19:30,1hr 30mins,KT16 9AS,51.390974,-0.504787,Above Revive Coffee Shop,99 Guildford St,ports.pipes.moods,Thursday,False,True,False,True,'Open' mtgs on request.,,,Mid Surrey,South East,England,Alcoholics Anonymous
c83eba73-9cdd-5f48-8ea4-98721550e1f3,Farnham Big Book Study,19:30,1hr,GU9 7QU,51.214617,-0.796594,Studio Room,"The Spire Church,South St",spiking.jolt.evolution,Thursday,False,False,False,True,'Open' mtgs on request.,,,Mid Surrey,South East,England,Alcoholics Anonymous
967cd9a3-24de-5678-bc81-078d169aac5f,Milton Keynes Big Book,20:00,1hr,MK9 1LR,52.033925,-0.77208,The Old Bus Station,401 Elder Gate,organist.riding.bravest,Friday,False,True,True,True,All mtgs 'open'.,,This meeting gives out chips to celebrate sobriety milestones,Milton Keynes,Eastern,England,Alcoholics Anonymous
28cfa180-97f7-54aa-b7fa-a92584c91636,Milton Keynes Topic,20:00,1hr,MK9 1LR,52.033925,-0.77208,The Old Bus Station,401 Elder Gate,organist.riding.bravest,Wednesday,False,True,False,True,All mtgs 'open'.,,,Milton Keynes,Eastern,England,Alcoholics Anonymous
bd303d58-527c-593f-ad9f-588e8242f3c6,Newport Pagnell: Bill & Bob's Excellent Adventure,19:30,1hr,MK16 8EN,52.085501,-0.726575,St Bede's Church,39 High St,chapels.threaded.stepping,Thursday,False,True,False,True,All mtgs 'open'.,,,Milton Keynes,Eastern,England,Alcoholics Anonymous
d81cb5f9-c4bc-5485-bd1b-48017354de2a,Newport Pagnell: Bill & Bob's Excellent Adventure,12:30,1hr,MK16 8EN,52.085501,-0.726575,St Bede's Church,39 High St,chapels.threaded.stepping,Saturday,False,True,False,True,All mtgs 'open'.,,,Milton Keynes,Eastern,England,Alcoholics Anonymous
09bd714b-baa7-58fe-b132-b6140024897a,Downham Market Experience Strength & Hope,19:30,1hr,PE38 9JE,52.603925,0.374326,Downham Market Methodist Church,"Room 3 (Side Door),Paradise Rd",darling.crass.showcases,Saturday,False,True,False,True,All mtgs 'open'.,,,North East Anglian,Eastern,England,Alcoholics Anonymous
0ef34ee8-5765-5012-9fb0-d44b3cf371ca,Heacham,19:00,1hr,PE31 7EA,52.907981,0.489112,MIND Norfolk & Waveney,4 Poplar Ave,harmonica.fails.yarn,Friday,False,True,False,False,,,,North East Anglian,Eastern,England,Alcoholics Anonymous
b7f40b82-b141-549c-be1a-ab2cc58be9b7,Norwich One Day At A Time,19:00,1hr,NR4 7TJ,52.622369,1.241391,University Of East Anglia,"Student Union,Room 5,Union House",play.marker.period,Wednesday,False,False,False,True,All mtgs 'open'.,,Room is upstairs in Student Union,North East Anglian,Eastern,England,Alcoholics Anonymous
9b759371-faed-5a90-8851-1760717e0c87,Yarmouth Step & Tradition,19:30,1hr,NR30 2HL,52.606212,1.728883,Christchurch Methodist Church,King St,pills.daring.froze,Wednesday,False,True,False,True,All mtgs 'open'.,,,North East Anglian,Eastern,England,Alcoholics Anonymous
853c4aaa-f0eb-57cc-98ab-b2436b81ac09,Llandudno Living Sober,11:00,1hr 30mins,LL30 1YT,53.321026,-3.814424,St Paul's Church,"Craig Y Don,Mostyn Broadway",orbited.spiking.skims,Sunday,False,True,False,False,,,,North East Wales,North West,England,Alcoholics Anonymous
4e4e0e84-aeb6-595c-b765-079094df0a15,Wixams Friday Night Vibes,19:30,1hr,MK42 6AB,52.093452,-0.460641,Lakeview Village Hall,"155-160 Brooklands Ave,Wixams",only.deeply.zooms,Friday,False,True,False,True,All mtgs 'open'.,,Follow this link for directions https://w3w.co/quit.piano.spit,North Herts and North Beds,Eastern,England,Alcoholics Anonymous
72c49e93-8ba1-5922-ad77-6cd697d61ad5,Basildon Honeypot,18:00,1hr 30mins,SS14 2JZ,51.575259,0.464435,United Reformed Church,Honeypot Ln,zone.school.doll,Saturday,False,True,False,False,,,,North Thames,Eastern,England,Alcoholics Anonymous
e9bfe918-0734-5b29-9f86-7faaf425ec12,Carlisle,19:30,1hr,CA2 7ES,54.889728,-2.95813,St Bedes Church,120 Wigton Rd,armed.outer.fries,Saturday,False,True,False,True,All mtgs 'open'.,,,North West,North West,England,Alcoholics Anonymous
fc5e73de-55a1-5a30-aff1-1b2d45f708a9,Carlisle Open Topic,19:30,1hr 30mins,CA3 9JU,54.911326,-2.940565,St Augustines RC Church,10 Waverley Rd,breath.gently.exit,Thursday,False,True,True,True,All mtgs 'open'.,,,North West,North West,England,Alcoholics Anonymous
d992e41e-a182-5924-ac6a-630963f1eb0b,Hyde There Is A Solution,19:00,1hr 15mins,SK14 3EQ,53.449671,-2.028374,St Barnabas Church,Hattersley Rd E,cakewalk.tint.hats,Monday,False,True,False,True,Last Monday each month 'open'.,,,North West,North West,England,Alcoholics Anonymous
e2d898cb-3e0d-5abd-bd72-578e4190dbcb,Preston Tu I Teraz (Polish Speaking),18:30,1hr 30mins,PR2 1BU,53.766691,-2.727621,Ashton Methodist Church,"Wellington Rd,Ashton",snake.water.adults,Saturday,False,False,True,True,All mtgs 'open'.,,Chit system available.,North West,North West,England,Alcoholics Anonymous
61caa05c-da61-51c2-89e3-ec855595e59d,York Women In Recovery,19:15,1hr 15mins,YO1 9PZ,53.95524,-1.075405,St George's Church,Peel St,paid.volume.nest,Wednesday,False,False,False,True,'Open' mtgs on request.,,"The entrance for the church is at the side, adjacent to the car park",North Yorkshire,North East,England,Alcoholics Anonymous
004fd114-cafe-5d6c-8459-ca80c12f1310,Daventry Just For Today,11:00,1hr,NN11 4BZ,52.255047,-1.161673,St Augustine RC Church,32 London Rd,topped.sands.taxed,Saturday,False,True,False,True,All mtgs 'open'.,,,Northamptonshire,Midlands,England,Alcoholics Anonymous
2db0cf57-1f63-52a1-bfaf-a65f8997169b,Wellingborough Share,19:30,1hr,NN8 4HP,52.302302,-0.696844,Daylight Centre Fellowship,10 High St Place,groom.orders.backed,Wednesday,False,True,False,False,,,,Northamptonshire,Midlands,England,Alcoholics Anonymous
ae98b468-9802-5158-9bbf-a24c1bb39ff1,Blyth Steps & Traditions,18:00,1hr 15mins,NE24 5AN,55.126617,-1.541092,Briardale House,Briardale Rd,hope.supply.poster,Wednesday,False,True,True,True,All mtgs 'open'.,,,Northumberland,North East,England,Alcoholics Anonymous
4e056ec4-38ad-5a8c-9e18-4d001943eed7,Morpeth Chair & Share,18:00,1hr 30mins,NE61 1HU,55.170378,-1.68893,Methodist Church,Howard Terr,payout.poets.crowbar,Friday,False,True,True,True,'Open' mtgs on request.,,Newcomers and Guests welcome.,Northumberland,North East,England,Alcoholics Anonymous
60d17cc7-e584-53b1-be1d-e821e02bcb47,Leicester Exodus (Polish Speaking Group),18:30,2hrs,LE3 0PD,52.625569,-1.152139,Robert Hall Memorial Baptist Church,147 Narborough Rd,fallen.chat.discouraged,Saturday,False,True,True,True,Last Sat each month 'open'.,,Chit system available.,Nottinghamshire or Leicestershire,Midlands,England,Alcoholics Anonymous
752b1a8f-21d8-50a6-9cc3-b1c50c8ac24a,Mansfield 12 Steps & 12 Traditions,19:00,1hr,NG18 1QJ,53.145997,-1.201798,Double Impact,18-19 St John's St,apply.effort.corn,Monday,False,True,False,False,,,,Nottinghamshire or Leicestershire,Midlands,England,Alcoholics Anonymous
aa2587ea-188a-5635-8def-a120cdc2bc7d,Nottingham Step & Traditions,19:00,1hr 30mins,NG3 5HE,52.975826,-1.136744,St Jude's Church,405 Woodborough Rd,bags.mute.crash,Tuesday,False,True,False,True,'Open' mtgs on request.,,,Nottinghamshire or Leicestershire,Midlands,England,Alcoholics Anonymous
