Guid,Title,Time,Duration,Postcode,Latitude,Longitude,Venue,Address,What3Words,Day,Hearing,Wheelchair,Chit,Open,OpenFormat,Format,Note,Code,Region,RegionArea,RegionAreaOrder,RegionIdentifier,RegionIdentifierType,Country,MeetingType,MeetingTypeNamespace,ScrapedDetails
65373eaf-da5f-5de7-87ab-5bb9799b8f56,C.A. Belfast,20:00,,BT12 6EN,54.588061,-5.97004,St. John's Parochial House,"446-448 Falls Road,Belfast,Co. Antrim",washed.flies.bounty,Thursday,False,False,False,False,,Beginners / Newcomers Meeting,,,All,UK,0,All,Region,Ireland,Cocaine Anonymous,CA,False
28e78f61-b8e5-5ff3-b03b-304e05cd0892,C.A. Blackrock,20:30,,A94Y 3X7,53.3010469,-6.1761059,Urban Junction,"42 Main St, Blackrock, Co. Dublin,",went.notice.audio,Friday,False,False,False,False,,Beginners / Newcomers Meeting,,,All,UK,0,All,Region,Ireland,Cocaine Anonymous,CA,False
ccfd0751-935c-54d3-b803-3b8cf0e021cc,C.A. Blanchardstown,19:30,,D15E 424,53.4033419,-6.3856826,Tolka River Project Ltd,"22 Robinhood Rd, Buzzardstown, Dublin,",insist.qualifier.impede,Tuesday,False,False,False,False,,Beginners / Newcomers Meeting,,,All,UK,0,All,Region,Ireland,Cocaine Anonymous,CA,False
4dac9a76-9a9d-5a20-a26f-4777d3d4f853,C.A. Bow Street,17:30,,,53.3487123,-6.2749347,St. Mary Of The Angels,"Church Street, Capuchin Friary, Church St, Dublin 7, D07 HA2",unit.scores.brass,Saturday,False,False,False,False,,Step Study Meeting,,,All,UK,0,All,Region,Ireland,Cocaine Anonymous,CA,False
0b8662c0-a601-557e-980f-195c00f73447,C.A. Bray,19:30,,,53.2102526,-6.1170263,BCAT,"4B Dublin Rd, Little Bray, Bray",title.incomes.overactive,Friday,False,False,False,False,,Beginners / Newcomers Meeting,,,All,UK,0,All,Region,Ireland,Cocaine Anonymous,CA,False
7e5f2a16-8f39-59fe-adfa-87c6d0e74040,C.A. Cabra,20:00,,,53.3628387,-6.2858728,Christ The King Catholic Church,"Offaly Rd, Cabra East, Dublin 7",broke.turned.powder,Monday,False,False,False,False,,Step Study Meeting,,,All,UK,0,All,Region,Ireland,Cocaine Anonymous,CA,False
3dd1c837-a1d7-552d-a620-7c2e20d1307a,C.A. Cabra,19:00,,D07A 097,53.3543214,-6.2864947,Holy Family Parish Centre,"13 Prussia St, Stoneybatter Dublin 7,",saints.shark.space,Thursday,False,False,False,False,,Beginners / Newcomers Meeting,,,All,UK,0,All,Region,Ireland,Cocaine Anonymous,CA,False
85ad11e3-1e23-534b-b492-82f7973e01d0,C.A. Carlow,20:00,,R93F F08,52.8365736,-6.9392231,Sacred Heart Hall,"Chaff Street, Graiguecullen,",beaters.command.help,Sunday,False,False,False,False,,Beginners / Newcomers Meeting,,,All,UK,0,All,Region,Ireland,Cocaine Anonymous,CA,False
b8f1e07f-b1aa-5b12-b6fc-8c509ea2e80b,C.A. Castleknock,20:00,,D15T 3PN,53.3774514,-6.3787933,Castleknock Community Center,"Laurel Lodge Road, Dublin 15,",enjoy.ordeal.howled,Friday,False,False,False,False,,Beginners / Newcomers Meeting,,,All,UK,0,All,Region,Ireland,Cocaine Anonymous,CA,False
aed62ab2-f136-51dc-be9f-ec050d88bfce,C.A. Cavan,20:00,,A82H H58,53.9188755,-6.9728457,Bailieborough Business Centre,"Shercock Road, Bailieborough, Co. Cavan, .",lunch.closing.varied,Monday,False,False,False,False,,Beginners / Newcomers Meeting,,,All,UK,0,All,Region,Ireland,Cocaine Anonymous,CA,False
54a91455-e706-50a7-ad33-9b7faea2eae5,C.A. Cavan,20:00,,A82F 3F6,53.8638736,-7.2064562,WOLIM Cavan,"Apostolic Centre, Crossrule, Ballyjamesduff, Co. Cavan, 




Zoom Link: Click Here

Meeting ID: 999 636 5438",rooftops.honeycomb.resembling,Thursday,False,False,False,False,,Beginners / Newcomers Meeting,,,All,UK,0,All,Region,Ireland,Cocaine Anonymous,CA,False
7519ce90-ab0d-510d-80e8-98db79052d7d,C.A. Cherry Orchard,19:30,,D10Y A97,53.337426,-6.3749102,Church Of The Most Holy Sacrament,"Cherry Orchard Ave, Cherry Orchard, Dublin 10,",cards.ahead.strain,Friday,False,False,False,False,,Beginners / Newcomers Meeting,,,All,UK,0,All,Region,Ireland,Cocaine Anonymous,CA,False
9448bdda-582e-5bc3-9064-7caad99fc207,C.A. Clondalkin,20:00,,,53.3453188,-6.4080666,CASP,"Muriel Boothman Centre, Fonthill Rd, Ronanstown, Dublin 22",ballots.models.appear,Monday,False,False,False,False,,Beginners / Newcomers Meeting,,,All,UK,0,All,Region,Ireland,Cocaine Anonymous,CA,False
13825b3f-d1c3-5d1b-90f1-a23ccd51f1d3,C.A. Cork,20:00,,P31P V20,51.8898468,-8.5886058,The Carraig Centre,"Ballincollig, Old Quarter,",bucket.shekel.escaped,Tuesday,False,False,False,False,,Beginners / Newcomers Meeting,,,All,UK,0,All,Region,Ireland,Cocaine Anonymous,CA,False
af92411b-ffcd-5a19-b02c-6b98fe978ac4,C.A. Cork,19:00,,T12X W8R,51.8920671,-8.4685786,Quaker Meeting House,"Summer Hill South, Ballintemple, Cork,",grid.logo.pilots,Thursday,False,False,False,False,,Beginners / Newcomers Meeting,,,All,UK,0,All,Region,Ireland,Cocaine Anonymous,CA,False
92ef673b-79d3-568d-bb2e-0a56e54da62d,C.A. Cork,20:00,,T12X W8R,51.8920671,-8.4685786,Quaker Meeting House,"Summer Hill South, Ballintemple, Cork,",grid.logo.pilots,Saturday,False,False,False,False,,Beginners / Newcomers Meeting,,,All,UK,0,All,Region,Ireland,Cocaine Anonymous,CA,False
